num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
50,"[[1408.0, 704.0], [1402.4487497253924, 792.2345964292701], [1385.8825454345563, 879.0776805640578], [1358.5626460653289, 963.1596850900132], [1320.9199027508798, 1043.1545865676076], [1273.547964039963, 1117.800817613901], [1217.1939137046738, 1185.921162573797], [1152.7464887830774, 1246.4413229141555], [1081.2220636652137, 1298.4068595534186], [1003.7486212618112, 1340.9982449360778], [921.5479640399631, 1373.5437874717882], [835.91644546835, 1395.530224512997], [748.2045257486366, 1406.6108168135033], [659.7954742513633, 1406.6108168135033], [572.0835545316497, 1395.530224512997], [486.45203596003694, 1373.5437874717882], [404.2513787381888, 1340.9982449360778], [326.7779363347862, 1298.4068595534186], [255.25351121692245, 1246.4413229141555], [190.80608629532617, 1185.9211625737967], [134.45203596003705, 1117.8008176139012], [87.08009724912006, 1043.1545865676076], [49.43735393467102, 963.1596850900131], [22.117454565443722, 879.0776805640578], [5.5512502746075825, 792.2345964292701], [0.0, 703.9999999999998], [5.5512502746075825, 615.7654035707297], [22.117454565443722, 528.9223194359421], [49.43735393467114, 444.8403149099865], [87.08009724912017, 364.8454134323924], [134.45203596003716, 290.19918238609876], [190.80608629532628, 222.0788374262031], [255.25351121692256, 161.55867708584424], [326.7779363347866, 109.59314044658117], [404.2513787381892, 67.00175506392202], [486.45203596003694, 34.45621252821195], [572.0835545316498, 12.469775487003176], [659.7954742513635, 1.3891831864967799], [748.2045257486369, 1.3891831864967799], [835.9164454683505, 12.469775487003176], [921.5479640399628, 34.456212528211836], [1003.7486212618112, 67.00175506392225], [1081.2220636652137, 109.59314044658151], [1152.7464887830777, 161.55867708584447], [1217.1939137046738, 222.07883742620345], [1273.5479640399633, 290.1991823860993], [1320.9199027508798, 364.84541343239243], [1358.5626460653289, 444.8403149099868], [1385.8825454345565, 528.9223194359424], [1402.4487497253924, 615.7654035707301]]","[-63.975931644994574, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.975931644994574, -63.975931644994574, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -63.9759316449946, -64.23771957348491, -64.70284349256805, -65.23072196363773, -65.82952517997668, -66.50980987245954, -67.28548381639065, -68.17532379880524, -69.2054757329467, -70.41381089689943, -71.858078300397, -73.63265891192542, -75.9077238321068, -79.03982607407615, -80.0, -80.0, -80.0, -80.0, -77.33035691159287, -74.69197333948287, -72.69595125396607, -71.10170605678945, -69.7843628690216, -68.67083852507216, -67.71471055286862, -66.88468679467235, -66.15870598344007, -65.52066341050157, -64.95847502681414, -64.46287362866401, -64.02662886845587, -63.9759316449946, -63.9759316449946, -63.975931644994574]","[-75.50277279962584, -75.22101556052648, -74.8944218225524, -74.51946592795417, -74.09176453210502, -73.60584018276465, -73.0547885004058, -72.42979948239132, -71.7194508760374, -70.90863217416776, -69.9768441219294, -68.89538841752258, -67.62246399558296, -66.09402008420585, -64.20523198729379, -61.76913638774148, -58.41642467988444, -53.447338585417526, -49.56971217954368, -54.83899553789839, -59.346034822799, -62.42581711065941, -64.70470079888962, -66.49304871745807, -67.95186318553631, -69.17350517209539, -70.21541465317131, -71.11558813009563, -71.90038732279577, -72.58879935317893, -73.19491316401924, -73.72943553004022, -74.2006596259926, -74.61510624162133, -74.97796110311893, -75.29338063692647, -75.56471016559138, -75.79464215409588, -75.98533232304437, -76.13848538261706, -76.25541827647712, -76.33710628689147, -76.38421563222698, -76.39712497803744, -76.37593738991622, -76.32048355250117, -76.23031647356119, -76.10469731228251, -75.94257134868094, -75.74253237074598]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222.24084809556598, 1304.7636948762758]",27,0,3.3886585486781664,3.9566018179699634,circle
23,"[[995.0, 497.5], [976.5513504555302, 631.7238936506196], [922.5736537618781, 755.9930151426282], [837.0701887512805, 861.0908922283668], [726.3823562712482, 939.2228961551816], [598.7193664936854, 984.5943336219556], [463.54939935107626, 993.8402126722932], [330.8973929449344, 966.2748087541132], [210.60153974785362, 903.9425217726949], [111.5836328745512, 811.4662523022114], [41.18737750103725, 695.7045421985054], [4.633741846925432, 565.2429079253827], [4.633741846925432, 429.7570920746174], [41.187377501037076, 299.295457801495], [111.58363287455114, 183.53374769778878], [210.60153974785356, 91.05747822730513], [330.89739294493427, 28.725191245886833], [463.549399351076, 1.1597873277067947], [598.7193664936851, 10.405666378044316], [726.3823562712479, 55.77710384481816], [837.0701887512802, 133.90910777163305], [922.5736537618781, 239.00698485737178], [976.5513504555302, 363.27610634938037]]","[-73.33261212482674, -76.47594735153999, -80.0, -80.0, -79.71822603827182, -75.58035600642889, -72.70227533183015, -70.61660028144482, -69.04903224056042, -67.85096246532706, -66.93657476742862, -66.25351383838758, -65.76888274846942, -65.46214389669032, -65.34884960465388, -65.34884960465388, -65.52292738135456, -65.87272894823019, -66.40464154670182, -67.1418470924687, -68.12125547425181, -69.4018766621289, -71.08156831538795]","[-54.90568893874597, -57.42200815001795, -59.25869603208152, -60.64499629126631, -61.70234237489111, -62.501151462808046, -63.08454847814928, -63.47945324492781, -63.70216771631295, -63.76126086615264, -63.658934416701555, -63.391356994463585, -62.94807823102626, -62.310325205795756, -61.44755420377918, -60.31077438876534, -58.81908530961362, -56.83009037645892, -54.06658100892787, -49.91616922510822, -43.55342539242682, -45.364959083007, -51.21920230393631]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[940.263782288193, 109.60889768348534]",35,2,2.1859523902210185,4.528324430706674,circle
35,"[[1349.0, 674.5], [1338.1605075097757, 794.9366255416804], [1305.9904202465027, 911.5023188428656], [1253.5237112844588, 1020.4505626102837], [1182.4467038194357, 1118.2796706463362], [1095.0438713537158, 1201.845334924686], [994.1244128380376, 1268.4616862373698], [882.931962705902, 1315.987620241081], [765.0403377940087, 1342.895614312472], [644.2386719285777, 1348.3208233821167], [524.409630046466, 1332.0888767666402], [409.4046161494286, 1294.7214825859535], [302.9199860105569, 1237.4196596350187], [208.37824325835982, 1162.0251356515755], [128.81803729409796, 1070.9611526712733], [66.79649859981839, 967.1545820347931], [24.30705046064702, 853.9418523347224], [2.715338700211305, 734.9617138553659], [2.715338700211305, 614.0382861446342], [24.307050460646906, 495.0581476652777], [66.79649859981828, 381.8454179652071], [128.81803729409785, 278.03884732872694], [208.3782432583597, 186.9748643484245], [302.9199860105568, 111.58034036498145], [409.4046161494284, 54.27851741404663], [524.4096300464658, 16.911123233359945], [644.2386719285776, 0.6791766178832859], [765.0403377940085, 6.104385687527952], [882.9319627059019, 33.01237975891888], [994.1244128380374, 80.5383137626302], [1095.0438713537155, 147.1546650753138], [1182.4467038194355, 230.72032935366371], [1253.5237112844586, 328.54943738971616], [1305.9904202465027, 437.4976811571342], [1338.1605075097757, 554.0633744583195]]","[-62.63942600293531, -62.42650882394367, -62.269383520348, -62.16995741078344, -62.14235580927136, -62.14235580927136, -62.18847601578447, -62.303477841017916, -62.47447498969049, -62.70147418625575, -62.985371605519184, -63.327021402811475, -63.726962095892326, -64.18495370075061, -64.69920677731307, -65.26512616038363, -65.87333796403242, -66.50679368036094, -67.13705706829191, -67.72087926019721, -68.2001715922512, -68.51038742235647, -68.62479123117697, -68.45196074433933, -68.09371485114556, -67.58223992544775, -66.981881574445, -66.3473864756225, -65.71808833636726, -65.11920983037231, -64.56555679742597, -64.06507521556253, -63.621506095679266, -63.23615632412097, -62.90901355738755]","[-60.67495161576186, -61.2263776192549, -61.67875229300429, -62.04192634639029, -62.32309172423988, -62.527414332108755, -62.658442276094554, -62.71836395573683, -62.70815822291944, -62.62765932121772, -62.47554598589137, -62.249253149217616, -61.944793368953015, -61.556460433298156, -61.07636526833509, -60.49371650278285, -59.7936891493337, -58.95559055671404, -57.949751935728536, -56.73193614153928, -55.23244893260792, -53.33253228084509, -50.80467688968134, -47.120393816583075, -40.465619231020696, -26.698368858404354, -42.98373256581762, -48.37202575139722, -51.628000676620864, -53.93803934081154, -55.70436248854725, -57.112315079480744, -58.26255782394162, -59.21571734238297, -60.010975838646075]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[504.2636601393142, 9.376301976096165]",37,3,3.0045071661880827,5.814263025599508,circle
32,"[[621.0, 310.5], [615.0338295652031, 371.0755449860078], [597.3645948447545, 429.3232057493604], [568.6713146199403, 483.0045573525865], [530.056655558423, 530.056655558423], [483.0045573525865, 568.6713146199403], [429.3232057493604, 597.3645948447545], [371.07554498600786, 615.0338295652031], [310.5, 621.0], [249.9244550139922, 615.0338295652031], [191.67679425063966, 597.3645948447545], [137.9954426474136, 568.6713146199404], [90.94334444157701, 530.056655558423], [52.32868538005965, 483.0045573525865], [23.63540515524545, 429.3232057493604], [5.966170434796936, 371.0755449860079], [0.0, 310.50000000000006], [5.966170434796936, 249.92445501399214], [23.63540515524545, 191.67679425063966], [52.32868538005965, 137.9954426474136], [90.94334444157695, 90.94334444157701], [137.9954426474135, 52.32868538005971], [191.67679425063943, 23.635405155245564], [249.92445501399206, 5.966170434796993], [310.49999999999994, 0.0], [371.07554498600786, 5.966170434796936], [429.32320574936045, 23.635405155245508], [483.0045573525864, 52.32868538005965], [530.056655558423, 90.94334444157695], [568.6713146199403, 137.9954426474135], [597.3645948447545, 191.67679425063943], [615.033829565203, 249.92445501399203]]","[-60.882209349590454, -60.59222112735177, -60.38862584660108, -60.26958883300354, -60.26958883300354, -60.26958883300354, -60.38862584660108, -60.59222112735172, -60.882209349590454, -61.26392160176297, -61.74479569304047, -62.33489754745077, -63.04765137008488, -63.900807512088804, -64.91756212891733, -66.12725706528217, -67.56322472658637, -69.24834471918898, -71.13428602619855, -72.90527566734538, -73.75333548921878, -72.90527566734538, -71.13428602619861, -69.24834471918898, -67.56322472658643, -66.12725706528222, -64.91756212891733, -63.90080751208886, -63.04765137008483, -62.33489754745077, -61.74479569304047, -61.26392160176303]","[-56.174589046364154, -56.14516372315496, -56.043061688819414, -55.86711943195813, -55.61533266289692, -55.284847307473655, -54.871980329370295, -54.372326990008304, -53.78107358585697, -53.093764579547965, -52.30803980304341, -51.42737952314416, -50.468778489614664, -49.477106789856926, -48.54674255272414, -47.83671671115643, -47.53521942911135, -47.74449230315908, -48.39201897691492, -49.295234467426084, -50.28450504393636, -51.25382766018469, -52.15088970897799, -52.95483588581903, -53.660410240233475, -54.26925392455831, -54.78560564640464, -55.2142903879416, -55.559821943984076, -55.82602996730276, -56.01592613238607, -56.13167278940374]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[167.6523322876094, 307.88676554933613]",33,4,2.902711286235922,4.824186471409485,circle
47,"[[1297.0, 648.5], [1291.213751068375, 734.9365905598955], [1273.9582600227632, 819.830718113529], [1245.541451509664, 901.6674449435263], [1206.4704241502004, 978.9863927208585], [1157.4424013532116, 1050.407802990719], [1099.3322893470056, 1114.6571589948371], [1033.177064456987, 1170.5879294532247], [960.1572682385645, 1217.2020284420264], [881.5759406851271, 1253.6676262604792], [798.835367448492, 1279.3339934516266], [713.4120560182279, 1293.743113084895], [626.830387410523, 1296.6378540790702], [540.6354135528402, 1287.9665597125336], [456.36528579566647, 1267.8839694386827], [375.52380656522485, 1236.74845755672], [299.5535939735529, 1195.115638013793], [229.81033826411664, 1143.7284494609448], [167.53860948729948, 1083.5038974952863], [113.84964811836835, 1015.5166906733909], [69.70153494486692, 940.980062311642], [35.882094092264765, 861.2241203089607], [12.994834283773457, 777.6721113398378], [1.4481792128851794, 691.8150229837114], [1.4481792128851794, 605.1849770162887], [12.994834283773457, 519.3278886601623], [35.88209409226465, 435.77587969103945], [69.70153494486703, 356.0199376883579], [113.84964811836835, 281.48330932660923], [167.53860948729942, 213.49610250471375], [229.81033826411658, 153.27155053905528], [299.5535939735527, 101.88436198620718], [375.5238065652247, 60.25154244328007], [456.3652857956663, 29.116030561317302], [540.6354135528402, 9.03344028746642], [626.830387410523, 0.36214592092983366], [713.4120560182279, 3.256886915105156], [798.8353674484922, 17.66600654837339], [881.5759406851272, 43.33237373952079], [960.1572682385646, 79.7979715579736], [1033.177064456987, 126.41207054677557], [1099.3322893470054, 182.3428410051626], [1157.4424013532114, 246.59219700928094], [1206.4704241502004, 318.0136072791413], [1245.541451509664, 395.3325550564733], [1273.9582600227632, 477.1692818864708], [1291.213751068375, 562.0634094401042]]","[-80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -79.96810922141933, -79.95414964974968, -79.95414964974968, -79.97734465158408, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0]","[-55.02850797307687, -55.70530632606426, -56.30824432980083, -56.84417642761484, -57.319014489051334, -57.73777038636044, -58.104651170410555, -58.42316349918608, -58.696210185593394, -58.92617315302125, -59.11498190074502, -59.26416843968438, -59.37491021003635, -59.448062482951315, -59.48418151527964, -59.48353941701888, -59.44613136543214, -59.37167547753437, -59.259605335417625, -59.109054841549266, -58.91883475869609, -58.68739996354932, -58.412806135050545, -58.092654369894525, -57.724022220688546, -57.30338023298634, -56.82649498389253, -56.28832459127786, -55.682924425484316, -55.00340773451469, -54.242067179137514, -53.39090240121858, -52.44311373875096, -51.3968200496178, -50.263684668202416, -49.08732072654735, -47.97590805197147, -47.133904994062945, -46.81853274394815, -47.15586489066499, -48.011707298503296, -49.12825119385198, -50.3044379610645, -51.43500987119665, -52.477938599784366, -53.42227071269442, -54.270165177248685]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[792.7498133745756, 271.33745307276513]",40,1,2.663157176964036,5.0986671786813655,circle
14,"[[521.0, 260.5], [495.20239008858016, 373.5267140401239], [422.9190933842001, 464.1671011829218], [318.46670329561994, 514.4687211233651], [202.53329670438012, 514.4687211233651], [98.08090661579993, 464.1671011829218], [25.79760991141984, 373.5267140401239], [0.0, 260.50000000000006], [25.797609911419812, 147.47328595987614], [98.08090661579988, 56.832898817078274], [202.53329670438006, 6.531278876634957], [318.4667032956199, 6.531278876634957], [422.91909338420004, 56.83289881707822], [495.20239008858016, 147.47328595987605]]","[-73.584422249355, -73.62329166890738, -73.6350243836858, -73.60611779063143, -73.55935162132232, -73.50438534868675, -73.45220865454333, -73.41289807631432, -73.39382160233862, -73.39382160233862, -73.40051194357243, -73.43040433996035, -73.47727313467766, -73.53221019735363]","[-54.284152780012434, -52.38912095847789, -49.91869737887795, -47.59431238796003, -47.735867418439994, -50.148573612951495, -52.578088572825095, -54.42055171622946, -55.70023328665285, -56.500655651860974, -56.87907386836923, -56.86207740744287, -56.44848589473911, -55.609181838315905]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[263.06942526542747, 392.3500182412857]",31,4,2.1127044162361357,2.38795950482805,circle
27,"[[1212.0, 606.0], [1195.6651915713733, 745.7532176699187], [1147.541380035988, 877.9723032014801], [1070.2229325301007, 995.5292914700428], [967.8781065718885, 1092.0866548095564], [846.0243382197291, 1162.438960769446], [711.2307956661598, 1202.793498325398], [570.7642336802517, 1210.9747439123885], [432.19724097707933, 1186.5416444631862], [303.0000000000001, 1130.81139469337], [190.1375674515475, 1046.7884267932677], [99.69438628376065, 939.0024407109086], [36.546271803739614, 813.2642068553554], [4.097555208382573, 676.3523059598896], [4.097555208382573, 535.6476940401105], [36.5462718037395, 398.7357931446448], [99.69438628376048, 272.99755928909156], [190.13756745154745, 165.2115732067325], [302.9999999999997, 81.1886053066304], [432.1972409770791, 25.45835553681377], [570.7642336802514, 1.025256087611524], [711.2307956661596, 9.206501674601896], [846.0243382197289, 49.56103923055389], [967.8781065718882, 119.91334519044335], [1070.2229325301005, 216.470708529957], [1147.541380035988, 334.02769679851974], [1195.6651915713733, 466.2467823300811]]","[-71.21423278187031, -71.44680830138137, -71.62352551062828, -71.73072585632639, -71.71136237785514, -71.58530046832418, -71.39307516305945, -71.14924121798293, -70.86853798028176, -70.57060553657215, -70.27438110289036, -69.99524614805073, -69.74498693219111, -69.53231962908689, -69.3681117806983, -69.25824200668157, -69.20617600626856, -69.20617600626856, -69.21344563574364, -69.28023578457524, -69.40462454307706, -69.58153837425536, -69.80432408781073, -70.06272495150817, -70.34737240015274, -70.64561088244417, -70.94113811325346]","[-57.38960376399675, -58.39233702612332, -59.18778409043094, -59.80999195808535, -60.281721978374414, -60.61824958670782, -60.829529642467925, -60.92143949368399, -60.89645024769669, -60.753895073785735, -60.489897614899604, -60.09694393461185, -59.56299504921397, -58.86990689379391, -57.99068396705077, -56.884591845667146, -55.48801447502818, -53.69615328821166, -51.323674295995474, -48.02133098934357, -43.3099378915918, -40.778782796711525, -45.505117837036735, -49.58255341218915, -52.42834429323377, -54.52149268335341, -56.12731194456447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[668.2719565373491, 109.16928925282897]",39,1,2.124661344050534,3.7544489866032555,circle
36,"[[830.0, 415.0], [823.6952175000663, 487.0639937317761], [804.972437626152, 556.9383594801525], [774.400542570542, 622.5], [732.9084438943759, 681.7568580199138], [681.7568580199138, 732.9084438943759], [622.5, 774.400542570542], [556.9383594801526, 804.972437626152], [487.0639937317761, 823.6952175000663], [415.0, 830.0], [342.93600626822393, 823.6952175000663], [273.0616405198475, 804.972437626152], [207.50000000000009, 774.400542570542], [148.24314198008614, 732.9084438943759], [97.09155610562419, 681.7568580199138], [55.599457429457914, 622.5], [25.02756237384807, 556.9383594801526], [6.304782499933651, 487.06399373177624], [0.0, 415.00000000000006], [6.304782499933651, 342.93600626822405], [25.027562373848014, 273.0616405198475], [55.599457429457914, 207.5000000000001], [97.09155610562414, 148.2431419800862], [148.24314198008614, 97.09155610562419], [207.49999999999983, 55.599457429458084], [273.0616405198472, 25.02756237384807], [342.9360062682239, 6.304782499933651], [414.99999999999994, 0.0], [487.06399373177595, 6.304782499933651], [556.9383594801523, 25.027562373847957], [622.5, 55.59945742945797], [681.7568580199138, 97.09155610562408], [732.9084438943758, 148.24314198008608], [774.4005425705419, 207.49999999999983], [804.9724376261519, 273.0616405198472], [823.6952175000663, 342.9360062682239]]","[-70.50018971960426, -70.2718381199304, -70.10215962223367, -69.98996670648974, -69.9497336167116, -69.9497336167116, -69.98996670648974, -70.10215962223361, -70.2718381199304, -70.50018971960426, -70.78900466635926, -71.14046182635255, -71.55702579772188, -72.04122983672504, -72.59524210937869, -73.22002902275, -73.91378600217016, -74.66908801742557, -75.46798320922395, -76.27439715415096, -77.02497198773817, -77.62504411645773, -77.96576759122567, -77.96576759122563, -77.62504411645773, -77.02497198773823, -76.27439715415096, -75.46798320922389, -74.66908801742557, -73.91378600217027, -73.22002902274994, -72.59524210937869, -72.04122983672498, -71.55702579772188, -71.14046182635265, -70.78900466635926]","[-53.44980933337621, -52.8536544026162, -52.142180697160896, -51.294733699242144, -50.28179496878809, -49.05948079080926, -47.55887885658929, -45.663086494097215, -43.14982495328661, -39.5110703421268, -33.100559911641945, -22.616691646854598, -35.33233745998806, -40.65844834246719, -43.90984406737896, -46.22388613240574, -47.99706758236111, -49.413594894469554, -50.57387694147767, -51.53852239466184, -52.3467740434213, -53.02534638409745, -53.59309259136254, -54.06365417737117, -54.447050805865786, -54.75067475352206, -54.979931259550234, -55.13865686901443, -55.229390903021375, -55.25354354547834, -55.211485207806525, -55.102569531404924, -54.92509312163123, -54.67618657382512, -54.35162152286152, -53.945504805938626]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[287.53471367315456, 792.6774597898271]",42,1,2.690849150496134,5.423452987150648,circle
32,"[[684.0, 342.0], [677.4285658979048, 408.72089012951585], [657.9668001188601, 472.8777338688607], [626.3626074074705, 532.005019692704], [583.8305191657993, 583.8305191657993], [532.005019692704, 626.3626074074705], [472.87773386886073, 657.9668001188601], [408.7208901295159, 677.4285658979048], [342.0, 684.0], [275.27910987048415, 677.4285658979048], [211.12226613113933, 657.9668001188601], [151.99498030729612, 626.3626074074705], [100.16948083420075, 583.8305191657993], [57.637392592529466, 532.005019692704], [26.03319988113992, 472.87773386886073], [6.571434102095168, 408.72089012951596], [0.0, 342.00000000000006], [6.571434102095168, 275.2791098704841], [26.03319988113992, 211.12226613113933], [57.637392592529466, 151.99498030729612], [100.1694808342007, 100.16948083420075], [151.99498030729606, 57.63739259252952], [211.1222661311391, 26.033199881140035], [275.279109870484, 6.571434102095225], [341.99999999999994, 0.0], [408.72089012951585, 6.571434102095168], [472.8777338688608, 26.03319988113998], [532.0050196927039, 57.637392592529466], [583.8305191657992, 100.1694808342007], [626.3626074074705, 151.99498030729606], [657.96680011886, 211.1222661311391], [677.4285658979047, 275.279109870484]]","[-80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -79.02174228776673, -77.9337286206488, -76.99791553978966, -76.20035346956129, -75.52678990314001, -74.96482268438693, -74.50432444663522, -74.1373139261623, -73.85769208134151, -73.66098588032555, -73.54731038430793, -73.54731038430793, -73.54731038430793, -73.6609858803255, -73.85769208134157, -74.1373139261623, -74.50432444663522, -74.96482268438697, -75.52678990313996, -76.20035346956124, -76.99791553978966, -77.93372862064875, -79.02174228776678]","[-49.25182112659747, -49.40993521240288, -49.89429841996578, -50.59480032551867, -51.39522394545238, -52.20969835245523, -52.986650702866754, -53.69933382110675, -54.3358682782042, -54.89238403063162, -55.36897327826803, -55.76746611341942, -56.090253621815044, -56.339681586505264, -56.51774649241539, -56.625948393708505, -56.665223295546724, -56.63591490921551, -56.537766555611235, -56.36992710272107, -56.13097545809314, -55.8189806023886, -55.43163350869746, -54.96652141105784, -54.42167725431251, -53.79665019794275, -53.09453746126822, -52.32570675338498, -51.51419172757621, -50.707274769247434, -49.985556478923314, -49.462182106828614]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[479.69782862728437, 343.96322808337993]",34,3,2.0924738332987594,5.760451010268432,circle
47,"[[1485.0, 742.5], [1478.375034954924, 841.4655643650308], [1458.6183624778746, 938.6650858894299], [1426.0825408572482, 1032.364036808895], [1381.3481726006535, 1120.8903571244987], [1325.2135435694058, 1202.6642925529818], [1258.6803775484218, 1276.2265852793626], [1182.9359604615463, 1340.2645144472153], [1099.3319532261128, 1393.6353216934535], [1009.3602713318533, 1435.38660369839], [914.6264615736397, 1464.77330784554], [816.821051030893, 1481.2710277032143], [717.6893795718016, 1484.585361069714], [619.000454222026, 1474.6571635875962], [522.515381192417, 1451.6636041761326], [429.95593889696136, 1416.015003447748], [342.9738527761958, 1368.3475115269719], [263.1213202175892, 1309.511755936394], [191.82331155639145, 1240.5576621283735], [130.35214144624285, 1162.7157175404668], [79.80476437403809, 1077.3750135179555], [41.083199481120346, 986.0584569458803], [14.878434010334331, 890.3955939395985], [1.6580926223088, 792.0935305557529], [1.6580926223088, 692.9064694442474], [14.878434010334217, 594.6044060604017], [41.083199481120346, 498.94154305411996], [79.8047643740382, 407.62498648204433], [130.35214144624285, 322.2842824595333], [191.82331155639145, 244.44233787162676], [263.12132021758913, 175.4882440636061], [342.97385277619566, 116.65248847302826], [429.9559388969612, 68.98499655225203], [522.5153811924167, 33.33639582386752], [619.000454222026, 10.342836412403813], [717.6893795718016, 0.4146389302859461], [816.821051030893, 3.7289722967857415], [914.6264615736399, 20.226692154459897], [1009.3602713318535, 49.61339630161012], [1099.331953226113, 91.36467830654647], [1182.9359604615465, 144.73548555278467], [1258.6803775484216, 208.77341472063722], [1325.2135435694056, 282.33570744701785], [1381.3481726006535, 364.109642875501], [1426.0825408572482, 452.6359631911048], [1458.6183624778746, 546.3349141105699], [1478.375034954924, 643.534435634969]]","[-71.79576907957866, -71.57807063534106, -71.40355168423245, -71.27051243220231, -71.17770206942475, -71.12441932607204, -71.12441932607204, -71.13396895259086, -71.19718619410138, -71.29995908067664, -71.44323442599512, -71.62837001636308, -71.85718778407599, -72.13204919143799, -72.45595982024132, -72.83271373341506, -73.26709370415729, -73.76515226442281, -74.33461320788999, -74.98545843610181, -75.73081028455894, -76.58830442692789, -77.58231694010352, -78.74776554749158, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -79.76488586872003, -78.43785913549537, -77.31933541902158, -76.36222787505707, -75.53474195943127, -74.81446406181946, -74.18505367569142, -73.63427862400172, -73.15279022274042, -72.733328832627, -72.37019143231551, -72.05886508014197]","[-61.50574964097012, -61.38736263802347, -61.228388984176846, -61.027346778431735, -60.782286198537186, -60.4907111426209, -60.14947195685012, -59.75461903369211, -59.3012020424164, -58.78299175510882, -58.19208903740925, -57.51836545163261, -56.74864668001297, -55.86549462548888, -54.845353439262546, -53.65568995898337, -52.250639569602455, -50.56508050567027, -48.511341970658926, -46.01220023481186, -43.27958179372957, -41.87024906931539, -43.49029673015377, -46.234523135099, -48.69690534821059, -50.716636026918096, -52.37603990305325, -53.76117578405094, -54.93534674407865, -55.943110583294775, -56.81611932319622, -57.577333064855374, -58.24377896199667, -58.828340880432506, -59.340936857641296, -59.78930997204799, -60.17957106798825, -60.516578703771906, -60.80420981338509, -61.04555525293147, -61.243062483305486, -61.39864012681006, -61.513734286019066, -61.589383300804094, -61.6262554253634, -61.62467234860527, -61.584620312838155]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172.9026931716908, 943.8096593237856]",37,4,3.235090940550107,2.63835457491973,circle
