num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
14,"[[774.0, 387.0], [735.6749518782362, 554.9130070384949], [628.2905533193299, 689.5687837151276], [473.1156014410937, 764.2971020143657], [300.88439855890635, 764.2971020143657], [145.70944668067014, 689.5687837151276], [38.325048121763814, 554.913007038495], [0.0, 387.00000000000006], [38.325048121763814, 219.08699296150505], [145.70944668067006, 84.4312162848725], [300.88439855890624, 9.702897985634252], [473.1156014410936, 9.702897985634252], [628.2905533193298, 84.43121628487245], [735.6749518782362, 219.08699296150493]]","[-58.73778837508112, -48.105460431608826, -53.66060994730987, -60.68404366950729, -55.153199143090106, -54.94246360258377, -73.16730654030349, -62.42987776733576, -53.269963753784715, -59.90838960138998, -54.30117576111878, -61.216254080854895, -64.33408135013363, -51.75688633667464]","[-53.38101118777477, -55.15439063644318, -53.96850706402983, -55.64654138684051, -58.640026759462025, -63.890927059567744, -59.55928543802875, -63.38529006748395, -63.644933743994, -53.687597057972795, -52.918515930940266, -56.989500459450824, -59.91354617022858, -51.2979995799832]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[1422.0382042454357, 1049.55897264309]",42,0,2.2270897638767106,3.885753391442729,circle
44,"[[1126.0, 563.0], [1120.269471778965, 643.1232539478596], [1103.194544144962, 721.615429501725], [1075.1228133845939, 796.878652320062], [1036.625738983955, 867.3807802275014], [988.4870103614473, 931.6865932111955], [931.6865932111955, 988.4870103614473], [867.3807802275014, 1036.625738983955], [796.8786523200621, 1075.1228133845939], [721.615429501725, 1103.194544144962], [643.1232539478596, 1120.269471778965], [563.0, 1126.0], [482.87674605214056, 1120.269471778965], [404.3845704982751, 1103.194544144962], [329.121347679938, 1075.1228133845939], [258.6192197724985, 1036.625738983955], [194.31340678880457, 988.4870103614473], [137.51298963855265, 931.6865932111956], [89.37426101604507, 867.3807802275015], [50.87718661540612, 796.878652320062], [22.805455855037962, 721.615429501725], [5.730528221034888, 643.1232539478596], [0.0, 563.0000000000001], [5.730528221034888, 482.87674605214056], [22.805455855037962, 404.38457049827525], [50.87718661540623, 329.1213476799379], [89.37426101604495, 258.6192197724986], [137.51298963855254, 194.31340678880457], [194.3134067888044, 137.51298963855265], [258.61921977249864, 89.37426101604495], [329.12134767993797, 50.87718661540612], [404.384570498275, 22.805455855037962], [482.87674605214045, 5.730528221034888], [562.9999999999999, 0.0], [643.1232539478594, 5.730528221034888], [721.6154295017247, 22.805455855037962], [796.8786523200619, 50.877186615406], [867.3807802275012, 89.37426101604484], [931.6865932111957, 137.51298963855265], [988.4870103614475, 194.31340678880463], [1036.625738983955, 258.61921977249864], [1075.1228133845939, 329.1213476799379], [1103.194544144962, 404.384570498275], [1120.269471778965, 482.8767460521404]]","[-52.24666939406914, -52.86325179055831, -55.3119427942133, -52.716121156133944, -59.211988298789265, -66.80541869438943, -65.72294900603924, -63.18994405132335, -46.83572412438437, -49.94871678728779, -55.48207979390389, -53.69618129931771, -53.56531579464138, -64.11568837887485, -50.651856021927635, -56.017390804442606, -58.1987932547532, -51.40910098277209, -47.71325200257678, -49.77882977741259, -62.150835605509066, -52.961821885694974, -45.265787164797814, -55.65438448561312, -51.14030827287985, -54.458900050995375, -54.371864702577014, -61.611053226266314, -64.8005044150476, -49.188669495989664, -60.18464310157567, -47.16759074912899, -48.21560059715373, -56.291264906194854, -49.2724207115544, -52.49715460616829, -51.21938598306264, -50.50396880439118, -37.88415433629946, -58.211996408775576, -64.90652646046007, -46.85336951096838, -55.76318538440003, -38.27849611531177]","[-62.01546840342794, -58.82211153065089, -55.54010719990064, -51.2072784607284, -53.71271037935333, -55.572810410881424, -49.08313974706645, -49.43862072665165, -45.16317348865161, -38.386798190112486, -39.16743709025055, -40.758898168497964, -51.31655718629938, -41.64597426116869, -52.13828978165674, -51.196097956093595, -50.69876338211003, -58.0000734563275, -52.19949200238364, -58.820693159698074, -57.171373430640415, -59.81013609567974, -62.77470787904904, -60.58295586692782, -59.270162383147465, -58.8937039471319, -57.06542573152201, -56.079176156104474, -63.518241802498395, -58.67110091254745, -68.85903806826093, -65.59780813735662, -60.16232171056318, -65.11219099528137, -62.21314330899284, -53.405287546333255, -64.3506605408341, -61.97921302175975, -60.83628203749918, -61.69496379675556, -59.592334351019495, -59.385261368301684, -67.9354422967262, -54.82627327519065]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[636.870018005973, 1250.7568317269045]",39,3,2.3497780459911866,3.5413975204398422,circle
25,"[[1078.0, 539.0], [1061.066323848332, 673.0438491818568], [1011.3293005436425, 798.6652303408246], [931.9140901801409, 907.9708900955632], [827.8106424936791, 994.0927518455861], [705.5601599680967, 1051.6194622830876], [572.8440900262999, 1076.9364066228384], [438.0014714382943, 1068.452828142763], [309.5049618464258, 1026.7017812791846], [195.42846952545625, 954.3066378561505], [102.93984003190337, 855.8162509856431], [37.85047410623247, 737.4191338970413], [4.250175991496462, 606.5546128911599], [4.250175991496462, 471.44538710884], [37.85047410623258, 340.5808661029584], [102.93984003190343, 222.18374901435686], [195.42846952545636, 123.69336214384953], [309.5049618464261, 51.29821872081533], [438.0014714382944, 9.547171857236776], [572.8440900263001, 1.0635933771616237], [705.5601599680965, 26.38053771691216], [827.8106424936793, 83.90724815441394], [931.914090180141, 170.029109904437], [1011.3293005436425, 279.33476965917544], [1061.066323848332, 404.95615081814344]]","[-76.02172394120545, -80.0, -80.0, -80.0, -73.7549334251083, -80.0, -80.0, -78.74174757302328, -69.54000066990321, -76.96147020205512, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -74.01533165281914]","[-63.972064114533, -66.55362577526324, -63.037467328659645, -52.924573786056285, -63.3224645585842, -52.70891735059601, -48.882011015072834, -55.76425798188517, -60.50235576805776, -57.311995259316205, -57.47610027203579, -58.867046265953164, -70.06703301815577, -54.2374446638835, -56.73531578256076, -60.4775086581597, -61.99615361726241, -61.200760816429195, -67.44297521116, -60.44145313967778, -63.44285980672596, -71.12573915431138, -54.25229984911564, -71.65096687967403, -64.96524990118795]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[84.58799518822701, 1346.7222035667612]",40,0,2.3087673932700237,5.025128795244379,circle
19,"[[552.0, 276.0], [537.0455587093752, 365.6170535004926], [493.80278059340463, 445.5227087023483], [426.9576916417899, 507.0579480004579], [343.7539944508606, 543.5544733992551], [253.2081006496363, 551.0573200698409], [165.13206279578048, 528.7534381567959], [89.07028623129551, 479.05979934578437], [33.26524466700906, 407.36148047823235], [3.7642802608486363, 321.4281069174826], [3.7642802608486363, 230.57189308251748], [33.26524466700903, 144.6385195217677], [89.07028623129537, 72.94020065421577], [165.1320627957803, 23.246561843204177], [253.20810064963615, 0.9426799301591018], [343.75399445086043, 8.445526600744813], [426.9576916417898, 44.94205199954206], [493.8027805934046, 106.47729129765162], [537.0455587093752, 186.38294649950728]]","[-69.26338004906992, -71.10930191604248, -76.67771916941825, -67.40582832360485, -67.67168574270508, -76.4287166319946, -72.53594038010002, -74.45039468753995, -66.99576670919355, -60.7308029295298, -64.64810265062562, -62.40878634644278, -62.95531366645622, -61.205834129910265, -63.68146438129195, -60.19608972533149, -71.06971726753525, -68.225248237602, -69.94488200247952]","[-44.99248490551707, -42.06268285326618, -44.651736125593125, -38.08038614681465, -46.47757186738255, -45.88909080384081, -47.36719658131234, -52.288978824129295, -54.42168924802856, -49.20952926823081, -49.54302156943331, -45.91873670936046, -56.041436028443805, -46.92175494234603, -48.17605942243783, -44.94235143774684, -47.241770111807796, -45.993643191423736, -44.26252936398468]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[888.9497096399132, 481.6637868414529]",47,3,2.353486824616468,3.2608263956024732,circle
19,"[[1032.0, 516.0], [1004.0416967175274, 683.5449261096167], [923.196502848539, 832.9337597478686], [798.2252495911723, 947.9779027834647], [642.6705113646524, 1016.2105372246945], [473.3890577362765, 1030.2375983914417], [308.72516087906786, 988.5390365540097], [166.5227090411177, 895.633537907336], [62.19154437745169, 761.58885480713], [7.037567444195304, 600.9308085848588], [7.037567444195247, 431.06919141514135], [62.191544377451635, 270.4111451928701], [166.52270904111742, 136.36646209266428], [308.7251608790675, 43.460963445990444], [473.3890577362763, 1.7624016085583207], [642.6705113646522, 15.78946277530548], [798.2252495911721, 84.02209721653514], [923.196502848539, 199.0662402521313], [1004.0416967175274, 348.45507389038323]]","[-70.78813423065289, -71.5600233663623, -73.40770336179509, -74.97560050183354, -73.12760575940699, -74.55127677003213, -73.07856939252326, -78.45538225289238, -76.39966397436137, -80.0, -78.20954262522685, -80.0, -80.0, -80.0, -80.0, -80.0, -75.16647223565954, -75.12427788815648, -68.92335083763669]","[-69.44641027504667, -64.69181134426732, -73.36184663698117, -73.04209984680577, -73.51221290084773, -68.97586807111094, -67.99152028950164, -66.4848062486094, -62.265226603789884, -66.1616897208088, -51.599705689249234, -44.43912026521374, -48.69518737564708, -55.84607553055268, -62.58880349240822, -65.70714530792712, -66.27912143706521, -69.44919002832386, -72.3959070336971]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[3.5698942617795604, 75.66598192458707]",43,2,2.74070367812754,2.0485085161233307,circle
80,"[[1455.0, 727.5], [1452.7573602908506, 784.5789921420072], [1446.0432677829626, 841.306073316768], [1434.8991170893096, 897.3315022051712], [1419.3936156047243, 952.3098634077742], [1399.622359901961, 1005.9021970456029], [1375.7072463470377, 1057.7780885605202], [1347.7957195676022, 1107.6177058308526], [1316.0598634077742, 1155.1137710427743], [1280.6953399740225, 1199.9734551602087], [1241.9201833132133, 1241.9201833132133], [1199.9734551602087, 1280.6953399740225], [1155.1137710427743, 1316.0598634077742], [1107.6177058308529, 1347.7957195676022], [1057.7780885605202, 1375.7072463470377], [1005.9021970456029, 1399.622359901961], [952.3098634077743, 1419.3936156047243], [897.3315022051712, 1434.8991170893096], [841.306073316768, 1446.0432677829626], [784.5789921420072, 1452.7573602908506], [727.5, 1455.0], [670.4210078579929, 1452.7573602908506], [613.6939266832321, 1446.0432677829626], [557.6684977948289, 1434.8991170893098], [502.6901365922258, 1419.3936156047243], [449.09780295439725, 1399.622359901961], [397.22191143947975, 1375.7072463470377], [347.38229416914726, 1347.7957195676022], [299.88622895722585, 1316.0598634077742], [255.02654483979148, 1280.6953399740225], [213.07981668678667, 1241.9201833132133], [174.30466002597746, 1199.9734551602087], [138.94013659222583, 1155.1137710427743], [107.20428043239792, 1107.6177058308529], [79.29275365296246, 1057.7780885605202], [55.37764009803891, 1005.9021970456029], [35.60638439527577, 952.3098634077743], [20.100882910690302, 897.3315022051713], [8.95673221703737, 841.306073316768], [2.2426397091494437, 784.5789921420073], [0.0, 727.5000000000001], [2.2426397091494437, 670.4210078579929], [8.956732217037256, 613.6939266832321], [20.10088291069019, 557.6684977948289], [35.60638439527577, 502.6901365922258], [55.377640098038796, 449.09780295439725], [79.29275365296235, 397.22191143947975], [107.20428043239781, 347.3822941691473], [138.9401365922256, 299.88622895722585], [174.30466002597746, 255.02654483979148], [213.07981668678656, 213.07981668678667], [255.0265448397911, 174.3046600259778], [299.88622895722574, 138.94013659222583], [347.3822941691474, 107.20428043239781], [397.22191143947964, 79.29275365296246], [449.0978029543968, 55.37764009803902], [502.69013659222566, 35.60638439527577], [557.668497794829, 20.10088291069019], [613.6939266832319, 8.95673221703737], [670.4210078579923, 2.2426397091494437], [727.4999999999999, 0.0], [784.5789921420073, 2.2426397091494437], [841.3060733167679, 8.956732217037256], [897.3315022051708, 20.10088291069019], [952.3098634077742, 35.60638439527577], [1005.902197045603, 55.37764009803902], [1057.7780885605202, 79.29275365296223], [1107.6177058308524, 107.2042804323977], [1155.113771042774, 138.9401365922256], [1199.9734551602087, 174.30466002597757], [1241.9201833132133, 213.07981668678656], [1280.6953399740223, 255.02654483979097], [1316.0598634077742, 299.8862289572256], [1347.7957195676022, 347.3822941691473], [1375.7072463470377, 397.2219114394796], [1399.6223599019609, 449.09780295439674], [1419.3936156047243, 502.6901365922256], [1434.8991170893098, 557.6684977948289], [1446.0432677829626, 613.6939266832319], [1452.7573602908506, 670.4210078579923]]","[-46.505895199930585, -56.18362198253247, -49.9618931948777, -51.64681966063749, -53.18480882368952, -48.6335058597826, -49.91440099041196, -51.802145738250104, -44.852273362454184, -53.24595641308392, -53.21069424607029, -50.6304104911664, -56.67829552345826, -54.32637395565065, -55.917646712645144, -51.64778077099976, -56.56774324791199, -53.403458066601786, -54.209313336064525, -51.25681619952593, -49.93560952823713, -59.57181576986719, -53.518329124473304, -59.283875948290785, -49.58334210003378, -52.71620730912739, -59.65267468887193, -58.36178380364416, -52.990530235425155, -56.2935781694305, -62.155924402903295, -63.751734564802845, -59.94903485318971, -60.106116146592086, -56.18221474082199, -59.33380998608634, -66.12151174050793, -64.55179135082942, -54.8526835811022, -64.97474894910033, -61.18718162781193, -59.604792283047566, -59.92306239000589, -62.10607944749904, -69.86922250320865, -68.75899017704612, -62.01950412395077, -73.27139099570832, -69.45083088327478, -75.3489032515286, -80.0, -71.70619490657587, -72.57700249903621, -70.68128447926293, -69.2498962253513, -69.38822762972126, -62.503987706309516, -64.92717388906254, -63.02684318604769, -58.73049095410079, -59.20833702466305, -59.26548355436391, -55.94798043224502, -55.96865592012046, -50.23798209203323, -59.91674265013842, -56.04772670581517, -57.477986171267176, -61.06744037144409, -54.04116242891753, -63.232852582916266, -55.55096026132566, -60.25416583767918, -48.49732995788381, -59.952857981009736, -54.07633953415507, -55.36836869297124, -50.80957206978406, -53.84482657591862, -50.31782725026376]","[-54.407584151944455, -57.187771290743825, -56.669902264666305, -51.91911312603206, -53.666692195665064, -53.834690772597824, -53.33938941533387, -53.867673385397964, -49.262368311146645, -55.158384169705705, -49.643216664411334, -53.13358572554418, -50.19161951356817, -51.306545873490386, -48.832677103222714, -47.27061023447736, -48.161819095216146, -42.667374184275886, -48.47656504229144, -45.77471349407894, -45.74368223494602, -42.54912524126793, -38.8320091250482, -38.340762787979074, -36.2975220338815, -35.750622244493854, -31.551167676669834, -33.662978456108036, -37.65697338217527, -36.969326281967795, -40.04035868000733, -43.390004906242666, -41.891585091306276, -46.729427664358425, -43.85550715202434, -45.10904227362144, -47.92393889358987, -49.305239758617745, -46.93596063336265, -43.94928486793309, -49.24449347431839, -48.27922490889152, -48.768992204327475, -49.9445180498796, -49.926408408921255, -52.368673718609536, -52.37382481409935, -53.25409095377544, -53.99911094239031, -54.794745136223206, -51.2557873631165, -53.84359605739693, -54.772466608607644, -54.87452101572537, -55.40934444612575, -54.73086263219162, -57.49314588112705, -51.75643121204943, -53.608697729946414, -53.90314873717456, -55.22797110586968, -57.37497756215055, -53.97196128753251, -57.05029211916195, -59.000833252290064, -57.232986655549695, -54.555810167923894, -54.29289396183421, -54.06910408724506, -53.29159742874553, -57.59472575454303, -59.61141018755632, -56.93693148939936, -54.87674854636009, -56.00936720352731, -55.46764056199463, -55.08331676318693, -56.97356536841372, -58.7960529923465, -55.724169698830394]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[296.337307219291, 1464.2389480549446]",39,2,2.026655388330312,2.0022392569679544,circle
37,"[[1235.0, 617.5], [1226.1178246397099, 721.8580065487417], [1199.7268225722196, 823.2138232532205], [1156.5862148770339, 918.6516278049194], [1097.9370782916365, 1005.4258483300591], [1025.4666416933753, 1081.0401484935574], [941.2597475965906, 1143.3192425503198], [847.7388750293405, 1190.4714743555946], [747.594449222361, 1221.1403600501963], [643.7074429736217, 1234.443611631391], [539.0664963063025, 1229.9985187723564], [436.6819387367302, 1207.9329587014875], [339.4991875750867, 1168.8817174073586], [250.314013632103, 1113.9682280015859], [171.6921119830812, 1044.7722515936348], [105.8952915919275, 963.2844304399653], [54.816407185326284, 871.8490207906656], [19.924905268564544, 773.0964529053149], [2.2245508249898194, 669.8676583636271], [2.2245508249898194, 565.1323416363733], [19.92490526856443, 461.90354709468545], [54.81640718532617, 363.15097920933454], [105.89529159192745, 271.7155695600349], [171.69211198308102, 190.22774840636527], [250.31401363210313, 121.03177199841417], [339.4991875750865, 66.11828259264155], [436.6819387367302, 27.06704129851255], [539.066496306302, 5.0014812276435805], [643.7074429736215, 0.5563883686091913], [747.5944492223606, 13.859639949803636], [847.7388750293404, 44.52852564440536], [941.2597475965902, 91.68075744967996], [1025.466641693375, 153.9598515064426], [1097.9370782916365, 229.57415166994087], [1156.5862148770334, 316.3483721950804], [1199.7268225722196, 411.78617674677935], [1226.1178246397099, 513.1419934512578]]","[-65.02914274554219, -58.14867145406224, -65.32900219524173, -63.55716948868141, -55.99986911414802, -70.19527496638628, -71.68470479459907, -69.90720830118438, -60.149153222959114, -74.31123103038799, -71.65263783317505, -68.33660300188907, -51.946347644303216, -57.78225434262241, -72.22757855924604, -58.86373314232917, -63.59526189880093, -58.231907690588955, -51.82476878177111, -57.17523811004865, -43.19157894506631, -62.10896715966672, -59.6342669313446, -60.664834647415546, -57.40390777516089, -53.578319155681314, -59.13401886106456, -72.7349187123074, -52.90778516692433, -57.81191001750818, -50.44843937729732, -57.10223107177798, -50.27823255909544, -44.35882816923589, -67.71118799843748, -74.44696945817437, -64.69144383242092]","[-45.41728069153069, -56.231063574395215, -57.4565759880484, -59.798673071209876, -73.06718375856168, -57.892704260730675, -67.22190244513382, -67.7986168851974, -75.89221879991547, -75.28973751563349, -69.46420972463758, -81.98685732903384, -67.06367654934094, -70.7916499970966, -73.40682918178597, -79.57899678720935, -67.09619161995985, -68.00441769078368, -74.49021205939279, -75.87654307898505, -76.28209821857257, -77.71559547534737, -72.2543702334501, -76.1312875673084, -73.06880233762065, -75.54686886561444, -67.93399323783822, -59.36450477065529, -67.53800013168258, -60.354962720655, -57.21877412668333, -63.50220813389659, -51.65765500051065, -56.65273444449749, -55.45900965613126, -50.7301429291808, -39.922820868250774]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[1353.0166340296962, 560.5263360289489]",43,1,2.7375368545850196,5.130234688465141,circle
51,"[[1306.0, 653.0], [1301.050592815774, 733.2460538040583], [1286.2773992308612, 812.2756592307703], [1261.9043658010444, 888.8908080202109], [1228.3009628686173, 961.9300926139146], [1185.9765837686127, 1030.286311909588], [1135.5728229450904, 1092.9232553012018], [1077.85375003337, 1148.8914105755239], [1013.6943273432104, 1197.342357549391], [944.0671463220795, 1237.5416292548557], [870.0276840602178, 1268.8798457097441], [792.6983033338429, 1290.8819514970191], [713.2512387295362, 1303.2144171206573], [632.8908267628209, 1305.6902949728278], [552.8352493642185, 1298.2720532690623], [474.29806748293004, 1281.072144991851], [398.46982473988044, 1254.351303218055], [326.50000000000017, 1218.5145886712385], [259.4795824443456, 1174.1052494139965], [198.42453328620894, 1121.7964857610805], [144.26038483473718, 1062.3812452488514], [97.80821036856207, 996.7602023589135], [59.77217750185105, 925.9281052110697], [30.72887372106686, 850.9586961958175], [11.118565906412186, 772.9884351342205], [1.2385263347101727, 693.1992717054646], [1.2385263347101727, 612.8007282945355], [11.118565906412186, 533.0115648657797], [30.728873721066748, 455.0413038041827], [59.77217750185105, 380.0718947889304], [97.80821036856184, 309.23979764108685], [144.26038483473712, 243.61875475114863], [198.42453328620883, 184.20351423891952], [259.4795824443455, 131.89475058600362], [326.4999999999997, 87.48541132876176], [398.46982473988044, 51.648696781945205], [474.2980674829297, 24.92785500814921], [552.835249364218, 7.727946730937674], [632.8908267628207, 0.3097050271720718], [713.2512387295359, 2.785582879342428], [792.6983033338429, 15.118048502980741], [870.0276840602176, 37.120154290255755], [944.0671463220791, 68.45837074514418], [1013.6943273432103, 108.65764245060893], [1077.85375003337, 157.10858942447607], [1135.5728229450906, 213.07674469879822], [1185.9765837686127, 275.7136880904119], [1228.3009628686173, 344.06990738608505], [1261.9043658010444, 417.1091919797891], [1286.2773992308612, 493.72434076922946], [1301.050592815774, 572.7539461959418]]","[-59.16143529251038, -65.406863960413, -62.715559553263844, -66.71369505886031, -70.99375608951604, -71.64776702399128, -67.8429485406637, -72.82891807581692, -64.410226387647, -46.53919016465041, -65.03829237327732, -60.77171734735643, -44.95834147520078, -62.403743026770584, -43.08433284126133, -47.13353307294454, -41.88329069731246, -49.64970975294875, -47.31967192310378, -46.083066843110075, -51.01522982268361, -51.443686536773775, -48.35638734378459, -63.59171325061982, -52.06209235349036, -62.593972741731044, -46.22857375514275, -45.685304091602475, -51.62240680361112, -63.86847923857741, -52.259629783327796, -47.674143163289955, -48.559494429056784, -51.12300633957402, -46.992573677826826, -51.25320556418036, -43.18674682413629, -47.7296811508337, -55.68544464653067, -48.80598034988169, -58.37518464191987, -45.609206778883575, -48.31571365188212, -47.48043402101696, -47.01121462799718, -44.716411395191514, -47.5484576334716, -48.58095454105943, -54.396898528443344, -56.591443880305604, -55.77290160851532]","[-67.20399343786917, -59.001940499118845, -51.79557009403279, -54.89047458100966, -52.061440989780834, -47.24140075481731, -49.40827573690918, -57.67062508593941, -61.445683898302235, -59.72514451594604, -49.96834325566324, -60.02661100993454, -63.49096806964309, -67.30698055121371, -57.49126541114751, -67.29984516567694, -57.74481820045789, -62.07958427891553, -60.864989430488016, -63.63761279344496, -62.21240096571387, -72.31064079108458, -68.86167489940338, -67.34917259088779, -58.047015896178436, -61.58421684109353, -65.43333117090222, -71.90285574521562, -68.0197978995575, -66.54332215268794, -73.64698415541204, -73.79734167791631, -50.6536047489879, -62.95852036649934, -68.32110236363313, -67.74682947933289, -64.42846762135521, -61.23265520354214, -78.75098330777898, -71.07290822288275, -66.64486692913674, -63.02362142281103, -62.86611399312136, -69.5472781452097, -66.14007283978918, -74.25404463209341, -70.88425869974952, -63.95023181797394, -69.46599087327225, -63.12963251290378, -53.80378375725136]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1310.4678486672756, 1278.6666253515696]",35,2,2.322758571698233,5.570113169747231,circle
32,"[[927.0, 463.5], [918.0939774668973, 553.9243642544754], [891.7181633189814, 640.8737709012191], [848.8861653022298, 721.0068030045857], [791.2439930799649, 791.2439930799648], [721.0068030045857, 848.8861653022298], [640.8737709012191, 891.7181633189814], [553.9243642544754, 918.0939774668973], [463.5, 927.0], [373.07563574552455, 918.0939774668973], [286.1262290987809, 891.7181633189814], [205.9931969954145, 848.8861653022298], [135.75600692003525, 791.2439930799649], [78.11383469777024, 721.0068030045857], [35.2818366810186, 640.8737709012191], [8.906022533102714, 553.9243642544756], [0.0, 463.50000000000006], [8.906022533102714, 373.0756357455245], [35.28183668101855, 286.1262290987809], [78.11383469777019, 205.9931969954145], [135.75600692003513, 135.75600692003525], [205.9931969954144, 78.1138346977703], [286.12622909878064, 35.28183668101872], [373.0756357455244, 8.906022533102771], [463.49999999999994, 0.0], [553.9243642544754, 8.906022533102714], [640.8737709012192, 35.28183668101866], [721.0068030045854, 78.11383469777019], [791.2439930799646, 135.75600692003513], [848.8861653022298, 205.9931969954144], [891.7181633189813, 286.12622909878064], [918.0939774668973, 373.0756357455243]]","[-67.03985635983527, -61.893498851847184, -62.33929677372994, -69.5608466378969, -72.81067240374018, -68.81125351753329, -72.81481005557862, -65.80408863486198, -58.808817847818304, -67.03592221003473, -59.60576592010988, -66.85957743955882, -60.1208110950977, -63.73450126175644, -53.99849606325578, -43.66884953737225, -53.372433996066064, -60.53685667564994, -57.833213962035146, -61.26975581404843, -55.551714504392315, -58.55629944916137, -57.741952346603995, -63.2016088488195, -56.55069099811688, -58.45375890707356, -57.29630038892225, -62.326986861124446, -61.235294105348714, -54.066463835459594, -59.17900853681339, -64.58378449209914]","[-47.795937289213285, -48.19193930615548, -51.56698035466938, -58.193164973289555, -53.895492046953315, -54.9389466919105, -64.9484219673648, -57.26687325532562, -54.632680707675235, -62.59752855410062, -63.104491143828824, -58.379376016913945, -58.6247071077289, -68.15168255129335, -59.908674678600924, -60.73701442580496, -58.60004004200678, -59.74888997186255, -59.858030353352625, -64.02858674695571, -55.67420875413208, -60.38445763466578, -54.40147567304311, -59.21798879769845, -51.63719992060549, -55.691031362853025, -55.22119881739673, -46.99542539224146, -47.95735423039669, -36.20224631568598, -38.592581405596974, -42.60147186715565]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[934.3149443736153, 205.1817222176782]",34,2,2.1710377094137803,3.444844689938603,circle
25,"[[931.0, 465.5], [916.3754615053778, 581.2651424752399], [873.4207595604184, 689.7563352943484], [804.8348960646671, 784.1566778098046], [714.9273730627228, 858.534649321188], [609.347410881538, 908.216808335394], [494.72898684089535, 930.0814420833603], [378.2739980603451, 922.7547152142046], [267.29973977645864, 886.696992922932], [168.7791327719849, 824.1739145121298], [88.902589118462, 739.1140349421463], [32.68904581901893, 636.8619792747174], [3.670606538110576, 523.8426202241835], [3.670606538110576, 407.15737977581637], [32.68904581901904, 294.1380207252822], [88.90258911846206, 191.88596505785364], [168.77913277198502, 106.82608548787005], [267.2997397764589, 44.303007077067775], [378.2739980603452, 8.245284785795377], [494.7289868408955, 0.9185579166395996], [609.3474108815379, 22.783191664605965], [714.9273730627231, 72.46535067881206], [804.8348960646672, 146.84332219019558], [873.4207595604184, 241.24366470565153], [916.3754615053779, 349.73485752476023]]","[-80.0, -80.0, -80.0, -80.0, -79.88411612762927, -80.0, -80.0, -80.0, -73.14649085675367, -80.0, -80.0, -74.03524286494908, -76.40891786473503, -69.7586120747647, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -77.27766230591307, -71.77943518234945, -64.4779847381334]","[-43.95975150140344, -47.19399918522718, -41.87351417867957, -46.48400026070511, -50.62135073513764, -45.98666085443324, -50.782527884205344, -51.16935291138725, -55.874428907040866, -44.41973747950867, -51.35826162050517, -51.00625415514419, -50.074256322052264, -51.62678865138146, -56.387261085539144, -53.60014474471376, -54.484514320110875, -55.66617410684372, -55.64971953429747, -50.312658712760594, -51.92511587628688, -53.1116751953047, -55.74689356536547, -54.95645217680302, -57.096050387813236]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1376.7776971784351, 1125.2078288805662]",45,3,2.2537949802995896,4.4246671287993635,circle
