num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
28,"[[383.24975613106324, 15.444996063946348], [444.5005060581912, 78.49285989266329], [505.7512559853192, 141.54072372138023], [567.0020059124471, 204.58858755009715], [628.252755839575, 267.63645137881406], [689.503505766703, 330.68431520753103], [750.7542556938309, 393.73217903624794], [812.0050056209589, 456.7800428649649], [873.2557555480869, 519.8279066936818], [934.5065054752148, 582.8757705223989], [995.7572554023428, 645.9236343511157], [901.0612257428152, 669.8356049326514], [806.3651960832875, 693.7475755141872], [711.6691664237599, 717.6595460957229], [616.9731367642321, 741.5715166772587], [522.2771071047046, 765.4834872587945], [427.5810774451768, 789.3954578403303], [332.88504778564914, 813.307428421866], [238.18901812612148, 837.2193990034018], [143.49298846659383, 861.1313695849376], [170.13262931820154, 767.1662169714941], [196.77227016980922, 673.2010643580506], [223.41191102141693, 579.2359117446072], [250.0515518730246, 485.27075913116374], [276.6911927246323, 391.30560651772026], [303.33083357624, 297.34045390427684], [329.9704744278477, 203.37530129083336], [356.6101152794554, 109.41014867738988]]","[-77.4694105398509, -75.92681320930427, -75.75215049016475, -80.0, -79.81990629226156, -80.0, -80.0, -80.0, -80.0, -78.25261865072238, -80.0, -79.36937385825368, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -78.283748824909, -80.0, -75.27333149824781, -80.0, -77.28777546501897, -70.21910289264636, -78.07833268512138, -76.05846421662045, -75.28687146362783, -74.02554504262311]","[-57.32095830237114, -56.822310089914616, -55.089731240577855, -53.70998852032073, -57.6185015375457, -53.25410221772876, -54.53112416620045, -47.14111072173768, -52.320620162538304, -52.85831660937491, -52.19817645010404, -51.010407422701775, -48.088462928061624, -50.79809503965392, -53.92031330064815, -48.40586028722227, -49.242813994281455, -45.6265071196356, -49.17151476334898, -56.359394931113656, -52.6976050813358, -53.158534226395695, -53.6488402824282, -53.927542670025524, -53.15307478810219, -57.54987761662757, -53.34577331827393, -55.19087047257382]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[940.4827406389857, 1249.8226193067503]",43,4,2.322398160965388,2.529366804984454,triangle
26,"[[49.838338405159675, 626.5705942526636], [93.36348009618243, 556.9812099246875], [136.88862178720518, 487.39182559671144], [180.41376347822793, 417.8024412687353], [223.9389051692507, 348.21305694075926], [267.46404686027347, 278.6236726127832], [310.9891885512962, 209.03428828480708], [354.5143302423189, 139.444903956831], [398.0394719333417, 69.85551962885495], [441.5646136243644, 0.2661353008789433], [480.068217440599, 72.75470587260988], [518.5718212568336, 145.2432764443408], [557.0754250730682, 217.73184701607175], [595.5790288893029, 290.2204175878027], [634.0826327055374, 362.7089881595336], [672.586236521772, 435.19755873126456], [711.0898403380066, 507.6861293029955], [749.5934441542413, 580.1746998747265], [788.0970479704758, 652.6632704464573], [695.8147092748113, 649.4016859222331], [603.5323705791468, 646.1401013980089], [511.25003188348234, 642.8785168737847], [418.9676931878178, 639.6169323495606], [326.6853544921533, 636.3553478253365], [234.40301579648883, 633.0937633011123], [142.1206771008243, 629.8321787768881]]","[-76.08147301835933, -76.54655378591687, -76.68119885514068, -80.0, -77.15545967455142, -72.40943899720597, -80.0, -74.26075593976846, -72.88491723350813, -72.68653384493274, -73.63083952097126, -80.0, -78.43485704574269, -77.43290481139132, -80.0, -71.83058159325915, -80.0, -79.02148328503331, -69.15924130925384, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0]","[-59.16503835144126, -56.13923945426937, -54.3926860416996, -56.23068910940226, -55.088005235076245, -59.53618417784067, -58.41775629543135, -63.29721831115245, -57.13164403140709, -55.76820948968643, -56.37508116350751, -50.96769247145084, -55.75898603884747, -53.05224188928661, -50.54370261343486, -47.05188569204742, -46.462597652592564, -50.442106534841244, -40.54548488357513, -49.49823926868927, -55.08885180254691, -47.584688780856006, -51.89820308820834, -49.49918804894946, -57.39958653280255, -59.996375265978436]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[1006.4205801016974, 685.1702159055001]",41,4,2.435230357672018,3.8899910507267195,triangle
29,"[[286.50047426334487, 1.0057559037509236], [305.78307149729767, 42.37179201930296], [325.06566873125047, 83.737828134855], [344.34826596520327, 125.10386425040703], [363.630863199156, 166.46990036595906], [382.91346043310887, 207.8359364815111], [402.1960576670616, 249.20197259706313], [421.4786549010144, 290.56800871261515], [440.7612521349672, 331.9340448281672], [460.04384936892, 373.30008094371925], [479.3264466028728, 414.66611705927124], [433.8611098559638, 410.6823180570419], [388.39577310905474, 406.6985190548126], [342.93043636214577, 402.7147200525833], [297.46509961523674, 398.73092105035397], [251.9997628683277, 394.74712204812465], [206.53442612141873, 390.76332304589533], [161.0690893745097, 386.779524043666], [115.60375262760067, 382.7957250414367], [70.13841588069164, 378.8119260392074], [24.67307913378258, 374.82812703697806], [53.76501192595616, 333.292308022175], [82.85694471812974, 291.756489007372], [111.94887751030332, 250.220669992569], [141.0408103024769, 208.68485097776596], [170.13274309465046, 167.14903196296294], [199.22467588682406, 125.61321294815991], [228.31660867899765, 84.07739393335686], [257.40854147117125, 42.54157491855386]]","[-31.78274121703513, -36.53736859198527, -40.80216734495492, -31.95846178054272, -40.80594614156309, -34.76033957126515, -40.22846160612474, -42.6470150454735, -37.22629333264073, -34.45704064908485, -44.733202301277, -45.59278821990354, -47.765363882985746, -46.830395997050054, -36.657466688558564, -36.84637858809542, -36.113315502427895, -42.034768866717435, -38.18857106512502, -29.218245924733196, -36.0993461233183, -30.14403151721629, -41.5072633006353, -44.34343671874731, -43.738187684089716, -36.29553185466027, -39.33020662743341, -39.843274970545906, -38.09399178387534]","[-53.976285497427284, -47.58774944124356, -46.84336105346287, -51.95761779228256, -49.61717918229651, -54.933558403322166, -52.300103191673095, -44.79113932618336, -53.84560090265044, -56.17505851800081, -53.005554994598285, -53.27178079210802, -58.75056695998311, -54.43935568829359, -58.46732990161242, -54.23290297928234, -63.404556190498916, -52.38465566008151, -65.45892712129127, -53.04933587552007, -58.50966062233283, -63.05906861759864, -54.10540662344792, -60.90985697322451, -61.48474083359838, -54.518459131941995, -60.444335661584994, -55.26947278624518, -58.70063583914188]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[587.8352792434232, 152.52688739257542]",31,1,2.1723759930889384,4.280436041266459,triangle
33,"[[92.24463568964978, 230.5276365454697], [175.30078983007985, 236.8428460409156], [258.35694397050986, 243.15805553636145], [341.4130981109399, 249.47326503180733], [424.46925225137, 255.78847452725321], [507.52540639180006, 262.1036840226991], [590.58156053223, 268.41889351814496], [673.6377146726602, 274.7341030135908], [756.6938688130901, 281.0493125090367], [839.7500229535203, 287.3645220044826], [922.8061770939503, 293.6797314999285], [1005.8623312343805, 299.99494099537435], [958.8651223108886, 368.76607567389993], [911.8679133873968, 437.5372103524255], [864.870704463905, 506.3083450309511], [817.8734955404132, 575.0794797094767], [770.8762866169213, 643.8506143880022], [723.8790776934295, 712.6217490665279], [676.8818687699377, 781.3928837450535], [629.8846598464459, 850.164018423579], [582.887450922954, 918.9351531021047], [535.8902419994622, 987.7062877806302], [488.89303307597027, 1056.4774224591558], [452.834087859032, 981.3910782851843], [416.77514264209384, 906.3047341112128], [380.7161974251556, 831.2183899372415], [344.6572522082174, 756.1320457632698], [308.5983069912792, 681.0457015892985], [272.53936177434093, 605.959357415327], [236.48041655740272, 530.8730132413555], [200.4214713404645, 455.78666906738397], [164.36252612352627, 380.70032489341247], [128.30358090658808, 305.613980719441]]","[-70.68994364351981, -68.05107625877288, -63.760568045045275, -73.05502033785318, -74.4064055067982, -64.63378376549677, -62.80943208828852, -69.24154594667525, -63.187792389095456, -57.79036459732582, -50.70961731836188, -46.95772717434869, -54.9805232663755, -53.62198712099679, -62.99796691539645, -62.47616152148283, -46.96516390770205, -62.93636707323063, -47.9724724431903, -54.03468841127126, -60.78805542690149, -44.994382847626355, -45.55438867615027, -47.774866585608564, -51.14495822985117, -55.954075509848394, -65.74144293364263, -52.67556688144263, -55.08048258339607, -74.63669754062254, -72.0938976855045, -80.0, -69.78776381786321]","[-58.220536859576214, -52.14068740978452, -56.711436781272695, -50.43285590222881, -60.218500745902205, -64.5618465421357, -70.94271150107704, -65.32448537438127, -59.94570941858374, -72.82300111740949, -67.06663990554019, -58.022445523501645, -66.6105200403827, -75.8584272396681, -67.53948341673195, -66.35014429847246, -68.8677396501607, -62.34074782033497, -74.54582580099682, -72.98357279758223, -70.52323363206423, -71.51227080622152, -74.91426559859828, -74.1183388185553, -76.4608433054048, -82.62977519129905, -70.47273220212902, -58.69264669821264, -59.41910560852007, -61.303721991612505, -61.06244385715212, -53.6225324440618, -52.138706960516686]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[301.25707752915986, 156.92795041681075]",30,1,2.4522180941180163,5.8522018243710345,triangle
20,"[[751.0601145106234, 298.05860985214485], [681.6848507568405, 361.5242628120228], [612.3095870030576, 424.98991577190077], [542.9343232492747, 488.45556873177867], [473.5590594954918, 551.9212216916567], [404.1837957417089, 615.3868746515345], [334.808531987926, 678.8525276114125], [265.43326823414304, 742.3181805712904], [245.1580323800131, 650.5046132863297], [224.88279652588315, 558.6910460013689], [204.60756067175322, 466.8774787164082], [184.33232481762326, 375.0639114314474], [164.05708896349333, 283.25034414648667], [143.7818531093634, 191.4367768615259], [123.50661725523344, 99.62320957656522], [228.09886679779845, 132.6957762891618], [332.69111634036346, 165.7683430017584], [437.2833658829284, 198.84090971435498], [541.8756154254934, 231.91347642695158], [646.4678649680584, 264.9860431395482]]","[-80.0, -80.0, -77.48250009768597, -80.0, -65.44966954656269, -72.21610911444814, -69.24813941080703, -67.77280377387581, -74.07618809616011, -80.0, -67.06311500056377, -69.90002971184943, -61.49189843413568, -59.38048666835367, -67.51515644844955, -72.4072724401828, -72.31839643121866, -66.78269894858819, -80.0, -80.0]","[-51.018716010418224, -59.887885294554344, -52.038680964115784, -55.10521095510938, -51.777480405874044, -56.856879167423656, -56.58309808608116, -57.551985435454974, -47.35389655181352, -58.281421938930684, -61.145653715700135, -59.27899048554941, -64.35467900379211, -62.32045254805059, -67.05727396623266, -69.62904170795106, -56.39216401494608, -64.3390150756259, -61.72112376910568, -47.58044873763444]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[769.3886983299883, 834.9383396206231]",49,2,2.7043270105508443,4.816766844323116,triangle
31,"[[943.518335153994, 571.083955457528], [872.3874614314826, 594.9543017384536], [801.2565877089711, 618.8246480193793], [730.1257139864597, 642.694994300305], [658.9948402639482, 666.5653405812307], [587.8639665414368, 690.4356868621562], [516.7330928189253, 714.306033143082], [445.6022190964139, 738.1763794240076], [374.4713453739024, 762.0467257049332], [303.340471651391, 785.9170719858589], [232.20959792887948, 809.7874182667846], [161.07872420636807, 833.6577645477103], [177.46114584969501, 752.7678160924154], [193.84356749302196, 671.8778676371206], [210.2259891363489, 590.9879191818259], [226.60841077967584, 510.097970726531], [242.9908324230028, 429.2080222712362], [259.3732540663297, 348.3180738159414], [275.75567570965666, 267.4281253606466], [292.1380973529836, 186.53817690535175], [308.52051899631056, 105.64822845005688], [324.9029406396375, 24.75827999476212], [386.76448009107315, 79.39084754103867], [448.62601954250886, 134.02341508731521], [510.4875589939445, 188.65598263359175], [572.3490984453802, 243.2885501798683], [634.2106378968158, 297.92111772614487], [696.0721773482514, 352.5536852724214], [757.9337167996872, 407.18625281869794], [819.7952562511229, 461.8188203649745], [881.6567957025586, 516.451387911251]]","[-70.467662791517, -63.98774261191286, -63.241052893793295, -70.26073252958435, -57.30998605299773, -65.09687921679955, -70.58924495578938, -60.55345390201607, -71.1435239163588, -63.257535110989245, -66.69851386057164, -67.3954424813301, -56.9147606687137, -77.29633270843706, -80.0, -71.3337813587452, -80.0, -80.0, -75.71079638161679, -80.0, -80.0, -78.93712357771635, -80.0, -74.73490655727261, -76.60343730751805, -80.0, -70.01996703983052, -66.17824339891648, -74.36080627408478, -69.45073757941431, -67.29847877431546]","[-68.64982117334148, -71.05890010920453, -70.5513226432449, -67.22869390438134, -68.6108390371415, -66.36460226959737, -68.33769695554784, -64.67684059995169, -66.8544519055535, -66.84908729664879, -62.1860336175986, -63.82523677552207, -61.26721489829691, -61.523998760724496, -58.02408320188077, -53.18941514575492, -52.33353816042336, -46.07138678249495, -46.90312060113678, -54.43686429211831, -55.07798050428403, -60.60155099590269, -54.95780554900775, -60.71262100267365, -60.38536952730668, -64.62770459363963, -59.904232711988044, -63.95310927293514, -65.32748648901942, -73.66913486095244, -67.96034967398334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[141.2667836367157, 293.205912592408]",42,0,2.7194593715546773,2.8526225683713418,triangle
42,"[[245.783345941427, 619.5991747181158], [234.10372592032127, 582.6139529501744], [222.42410589921553, 545.6287311822329], [210.7444858781098, 508.64350941429143], [199.06486585700407, 471.65828764635], [187.38524583589833, 434.6730658784085], [175.70562581479263, 397.68784411046704], [164.0260057936869, 360.7026223425256], [152.34638577258116, 323.71740057458413], [140.66676575147542, 286.73217880664265], [128.9871457303697, 249.74695703870123], [117.30752570926396, 212.76173527075974], [105.62790568815825, 175.77651350281826], [93.94828566705252, 138.79129173487684], [82.26866564594678, 101.80606996693538], [120.13861727213816, 110.1838332060792], [158.00856889832954, 118.56159644522302], [195.8785205245209, 126.93935968436685], [233.74847215071227, 135.31712292351068], [271.6184237769037, 143.69488616265448], [309.488375403095, 152.07264940179832], [347.3583270292864, 160.45041264094215], [385.22827865547777, 168.82817588008595], [423.09823028166915, 177.20593911922975], [460.9681819078605, 185.58370235837359], [498.8381335340519, 193.96146559751742], [536.7080851602432, 202.33922883666122], [574.5780367864346, 210.71699207580505], [612.447988412626, 219.09475531494888], [586.2576568075405, 247.70221384374653], [560.0673252024548, 276.3096723725442], [533.8769935973692, 304.9171309013418], [507.6866619922836, 333.52458943013943], [481.49633038719793, 362.13204795893705], [455.3059987821123, 390.73950648773473], [429.1156671770267, 419.34696501653235], [402.92533557194105, 447.95442354533], [376.7350039668554, 476.56188207412765], [350.5446723617698, 505.1693406029253], [324.35434075668417, 533.7767991317229], [298.1640091515985, 562.3842576605206], [271.97367754651293, 590.9917161893181]]","[-56.75285625151086, -60.75758342218293, -69.0751494667324, -69.8673381383695, -73.04079310768839, -71.52913237560519, -73.89449368842462, -74.54553009041538, -65.72998340744866, -76.19295921018066, -80.0, -80.0, -79.63176396631508, -76.006955146361, -78.77397737817955, -76.49711155000507, -80.0, -80.0, -77.99995102641596, -80.0, -80.0, -67.81507622792212, -72.85315601612905, -67.41798375056689, -68.64640931293116, -60.93297826031129, -68.22973872202373, -69.46579661934223, -65.77205065106182, -64.84420836957642, -59.14009009770243, -61.538160172600136, -64.34574744400322, -65.59310135479645, -70.13011195145928, -65.13594943198248, -58.09012982761844, -59.962012713683784, -69.45878059566647, -64.98220256778225, -68.02748917951124, -68.03008698569803]","[-48.85303306376378, -50.039586194867944, -53.16105277382117, -52.56881191617373, -54.207715451890095, -53.156755484811725, -51.47759307122203, -56.065893765089825, -55.24245444951482, -57.59170787189586, -58.18667698831196, -60.84128534176405, -61.56034538053958, -57.56135402070208, -58.45705422355646, -58.723015866642015, -58.048745804157555, -55.52798589400965, -59.74279601594829, -57.68824745087599, -58.96359466275917, -59.558451408980986, -56.843364287312006, -59.06523228333655, -61.396650307238886, -60.67445746463062, -57.03570865974782, -58.13953825475292, -55.16310562038381, -62.70519971492262, -59.35535755075552, -55.718911086487005, -58.43614592939122, -55.16703329093943, -54.50042469746477, -53.066879391119805, -51.90621526140991, -53.09969682708564, -53.012623680408105, -49.69806538166118, -52.842020370595534, -51.6522291196409]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[175.2062413646498, 889.2318810822127]",39,0,2.2924799559923352,2.189401743088613,triangle
32,"[[107.53275436955334, 279.3555497943959], [206.81456535385513, 286.152342261631], [306.0963763381569, 292.9491347288661], [405.3781873224587, 299.7459271961012], [504.6599983067605, 306.5427196633363], [603.9418092910623, 313.3395121305714], [703.223620275364, 320.13630459780654], [802.5054312596659, 326.93309706504164], [901.7872422439676, 333.72988953227673], [1001.0690532282694, 340.5266819995118], [1100.3508642125712, 347.3234744667469], [1199.632675196873, 354.120266933982], [1144.1055747638457, 436.7024411464947], [1088.5784743308186, 519.2846153590074], [1033.0513738977913, 601.8667895715201], [977.5242734647641, 684.4489637840329], [921.9971730317369, 767.0311379965456], [866.4700725987097, 849.6133122090582], [810.9429721656825, 932.1954864215711], [755.4158717326552, 1014.7776606340838], [699.888771299628, 1097.3598348465964], [644.3616708666009, 1179.942009059109], [588.8345704335736, 1262.524183271622], [540.7043888271716, 1164.2073199238994], [492.5742072207695, 1065.8904565761768], [444.4440256143675, 967.5735932284542], [396.31384400796543, 869.2567298807317], [348.18366240156337, 770.9398665330091], [300.05348079516136, 672.6230031852865], [251.9232991887593, 574.3061398375639], [203.79311758235724, 475.98927648984136], [155.66293597595518, 377.6724131421188]]","[-58.769499342382304, -66.5564793379673, -54.08207465867696, -55.01083127634425, -59.99557114829989, -61.04080678644522, -61.91166637298474, -69.85808568190234, -58.75210415067476, -70.26347912980006, -62.47110535744767, -71.55371110881435, -64.99915103714652, -63.4261979612752, -65.09961469703072, -69.6692005705556, -66.18084551461094, -64.108034121444, -67.17363304705167, -56.883047212367984, -60.59696958970354, -66.50858879308649, -71.33556716904793, -63.852423809735896, -64.94001273836045, -64.591369819031, -65.3341718317996, -57.147350864439126, -75.00353641232209, -53.186640562946735, -55.52336824932311, -60.967955336415145]","[-63.55120255664904, -64.07721850142617, -63.26199935350231, -68.13260623061964, -61.42843585007733, -57.53064758802131, -60.223582147837824, -56.623300931284945, -52.895276679136884, -49.73206160389816, -51.05803844360854, -51.99786291613577, -58.81177902978888, -57.89675145332538, -59.26650081572603, -62.005299579162255, -62.6802190902763, -61.558267820066476, -58.95791102282548, -70.1981636277188, -66.2391448480967, -63.45000508586996, -67.30687427592811, -64.85753637245837, -69.73757410370408, -70.22710276751502, -65.73653257072961, -65.61306497732171, -66.57561316633706, -57.82949939339967, -65.28703460523121, -69.61204533801546]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1426.9633437236052, 6.623491970771944]",43,4,2.5875691479359686,3.4538009107282934,triangle
74,"[[4.723057625527986, 830.8685925672105], [46.35438089828226, 800.1232494635886], [87.98570417103653, 769.3779063599668], [129.6170274437908, 738.632563256345], [171.24835071654508, 707.8872201527231], [212.87967398929936, 677.1418770491013], [254.51099726205362, 646.3965339454794], [296.1423205348079, 615.6511908418576], [337.77364380756217, 584.9058477382357], [379.40496708031645, 554.1605046346137], [421.03629035307074, 523.415161530992], [462.66761362582497, 492.6698184273701], [504.29893689857926, 461.92447532374825], [545.9302601713335, 431.1791322201264], [587.5615834440878, 400.43378911650456], [629.1929067168421, 369.6884460128827], [670.8242299895963, 338.94310290926086], [712.4555532623506, 308.19775980563895], [754.0868765351049, 277.4524167020171], [795.7181998078592, 246.70707359839525], [837.3495230806135, 215.9617304947734], [878.9808463533677, 185.21638739115156], [920.612169626122, 154.4710442875297], [962.2434928988763, 123.72570118390786], [1003.8748161716305, 92.98035808028601], [1045.5061394443849, 62.23501497666416], [1051.316725983813, 113.66147007584259], [1057.127312523241, 165.087925175021], [1062.9378990626692, 216.51438027419943], [1068.7484856020974, 267.94083537337787], [1074.5590721415253, 319.3672904725563], [1080.3696586809535, 370.7937455717347], [1086.1802452203815, 422.22020067091313], [1091.9908317598097, 473.64665577009157], [1097.8014182992379, 525.0731108692701], [1103.6120048386658, 576.4995659684485], [1109.422591378094, 627.9260210676268], [1115.2331779175222, 679.3524761668052], [1121.0437644569502, 730.7789312659837], [1126.8543509963783, 782.2053863651621], [1132.6649375358065, 833.6318414643406], [1138.4755240752345, 885.058296563519], [1144.2861106146627, 936.4847516626974], [1150.0966971540906, 987.9112067618759], [1155.9072836935188, 1039.3376618610541], [1161.717870232947, 1090.7641169602327], [1167.528456772375, 1142.1905720594111], [1173.3390433118032, 1193.6170271585895], [1179.1496298512313, 1245.043482257768], [1184.9602163906593, 1296.4699373569463], [1190.7708029300875, 1347.8963924561249], [1141.3521468757308, 1326.3535674607535], [1091.933490821374, 1304.810742465382], [1042.5148347670174, 1283.2679174700106], [993.0961787126608, 1261.725092474639], [943.6775226583043, 1240.1822674792677], [894.2588666039476, 1218.6394424838963], [844.8402105495909, 1197.0966174885248], [795.4215544952342, 1175.5537924931534], [746.0028984408776, 1154.0109674977818], [696.5842423865209, 1132.4681425024105], [647.1655863321643, 1110.925317507039], [597.7469302778077, 1089.3824925116676], [548.328274223451, 1067.8396675162962], [498.9096181690943, 1046.2968425209247], [449.4909621147377, 1024.7540175255533], [400.07230606038104, 1003.2111925301817], [350.65365000602435, 981.6683675348104], [301.2349939516678, 960.1255425394389], [251.8163378973111, 938.5827175440675], [202.3976818429544, 917.039892548696], [152.9790257885977, 895.4970675533245], [103.56036973424102, 873.9542425579532], [54.14171367988456, 852.4114175625816]]","[-65.51901312787604, -57.66174662387633, -54.62526932417092, -62.68153498130339, -54.27848090863944, -70.92878007422205, -52.78680159577193, -48.211380668280896, -59.39741330309889, -64.42177283997711, -62.8969777556955, -62.50658440092055, -57.46781086513585, -69.65933358359167, -70.74533925834793, -59.32362923397658, -57.654710025062855, -63.39334459073359, -80.0, -67.82449847493731, -75.17514804134716, -63.24266899621033, -56.905231852617156, -50.47046932646783, -54.60778919046518, -61.286000100760035, -54.11771692827958, -56.03994916214734, -57.2013659390394, -71.6416849075837, -46.55106537609492, -63.17135892888205, -58.95519353637563, -72.85382869180421, -70.46350051456949, -53.36432940000788, -60.910600991236436, -65.35146821241021, -73.34876122013647, -69.04446436669531, -55.2697065046748, -51.79599117064007, -74.94179743607687, -73.3063264912378, -77.57472896717744, -62.39233411080536, -57.86426467499247, -68.07993901885905, -73.52871425106993, -73.55842776551354, -80.0, -73.57761263725128, -63.490954929194345, -70.89372798930131, -56.81854466128652, -80.0, -72.90865733194293, -76.57268539630128, -63.38535761266421, -69.0492637852942, -65.0548046925812, -50.81773288391124, -50.59700128421696, -62.94552895021049, -54.627234468496425, -60.57888917973815, -68.86524258521888, -64.75131468477538, -51.72015546900574, -66.79517522756801, -66.28408866252148, -55.03218275697316, -70.05088220239563, -64.13935266220675]","[-56.377716590058895, -62.930928732905194, -55.88722305423974, -61.79357049276031, -54.92607587916247, -55.518887816808956, -57.944560712701445, -58.58963417025814, -56.34739960087856, -61.282374580790886, -53.67795677860884, -54.956487182011756, -54.89412503675004, -51.07703084889142, -60.24057424467998, -61.03625009494168, -50.99793561892241, -55.05509999985553, -49.19834498703181, -52.51685422362669, -58.98334367500979, -53.14489987762791, -53.69730821093415, -52.61818579795307, -51.03742032691549, -60.23842402299082, -53.03426981726342, -42.41084548358988, -56.84037491388787, -49.96213293502418, -47.4908214895693, -46.86498198291414, -41.493370558841924, -42.625208603913364, -44.67650367707535, -55.03928627379811, -45.63389267927729, -44.11115303603019, -38.95432672127048, -44.05266491298803, -46.28366702368783, -45.11171967154225, -42.06551723643646, -38.02345417474754, -50.946505696879015, -47.52166097389255, -56.43731191267303, -52.22362762774057, -52.00164144077345, -58.847906053308414, -53.0285286263906, -49.46434063109259, -43.58496259779804, -50.69689915888645, -55.499536271947946, -48.86837361382601, -56.51919867178498, -45.12848890357864, -43.02875476364389, -51.66945004959467, -49.086426509552076, -47.762734526555526, -55.61778935132192, -59.3954036084335, -52.652971647856646, -50.7717684746816, -58.3645086406197, -55.083935973641054, -58.26572248249722, -52.33909289148785, -51.95391449077047, -56.29888278192719, -57.03830101085376, -70.2722054997279]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1360.0424377846302, 764.0000959374844]",39,2,2.1566587862759294,4.340886793726692,triangle
22,"[[121.90202397270093, 770.5219969092046], [151.38464908269088, 675.619696138234], [180.86727419268087, 580.7173953672632], [210.34989930267085, 485.8150945962925], [239.8325244126608, 390.91279382532184], [269.31514952265076, 296.0104930543512], [298.79777463264077, 201.1081922833804], [328.2803997426307, 106.20589151240972], [357.7630248526207, 11.303590741439052], [434.8447286129146, 94.71370811399865], [511.9264323732085, 178.12382548655825], [589.0081361335025, 261.5339428591178], [666.0898398937964, 344.94406023167744], [743.1715436540903, 428.35417760423707], [820.2532474143843, 511.76429497679663], [897.3349511746782, 595.1744123493562], [786.5588187172528, 620.2240672864774], [675.7826862598275, 645.2737222235986], [565.0065538024022, 670.3233771607199], [454.2304213449769, 695.3730320978411], [343.45428888755157, 720.4226870349623], [232.67815643012625, 745.4723419720835]]","[-71.97023853167404, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -74.45030683639573, -77.97065167040273, -77.63936382900374, -77.03446659825465, -79.20045276073668, -80.0, -74.94479871718335, -78.23049514499266]","[-44.37101865408291, -52.189210467693734, -53.246828323869394, -52.368517251985686, -55.195393231541686, -60.6195339133197, -57.22297308752336, -65.01665662217873, -64.57800272776737, -58.290608050892835, -56.712038577396, -63.387579756182156, -63.86617205862968, -60.571806312618364, -64.22193236198828, -62.407191306476435, -57.883150334943075, -54.22716651256042, -57.140555776567595, -57.63165572902505, -43.64236671507445, -50.75003574331943]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[7.6675796971683035, 1089.6603316963033]",42,3,2.425405594049157,2.5235998550393752,triangle
