num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
34,"[[0.0, 0.0], [197.8, 0.0], [395.6, 0.0], [593.4000000000001, 0.0], [791.2, 0.0], [989.0, 0.0], [0.0, 197.8], [197.8, 197.8], [395.6, 197.8], [593.4000000000001, 197.8], [791.2, 197.8], [989.0, 197.8], [0.0, 395.6], [197.8, 395.6], [395.6, 395.6], [593.4000000000001, 395.6], [791.2, 395.6], [989.0, 395.6], [0.0, 593.4000000000001], [197.8, 593.4000000000001], [395.6, 593.4000000000001], [593.4000000000001, 593.4000000000001], [791.2, 593.4000000000001], [989.0, 593.4000000000001], [0.0, 791.2], [197.8, 791.2], [395.6, 791.2], [593.4000000000001, 791.2], [791.2, 791.2], [989.0, 791.2], [0.0, 989.0], [197.8, 989.0], [395.6, 989.0], [593.4000000000001, 989.0]]","[-78.5276976529783, -77.36136669495801, -78.90869931560322, -80.0, -80.0, -80.0, -80.0, -57.97888436864349, -69.145958406417, -77.31860673607308, -80.0, -80.0, -80.0, -80.0, -77.05470524767166, -80.0, -80.0, -80.0, -80.0, -79.48799142214052, -80.0, -80.0, -80.0, -80.0, -80.0, -69.77979973913281, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0]","[-55.997172473758035, -52.93101717699117, -49.14428955332327, -42.235552828314546, -41.88286551072517, -43.8314205302688, -48.66375469902892, -48.45460512166155, -47.42994857384855, -42.58279765662281, -51.3244913295566, -49.81676662296642, -53.98915150383094, -52.4337952628931, -43.84835378795772, -50.50490350491507, -56.25751990442485, -48.15444974095357, -54.7973596732995, -56.03586686550501, -42.25490686784268, -47.55377476878686, -40.42092073565334, -47.35013197235645, -48.297695732500465, -58.13298736516589, -48.8958020953234, -55.27594956037476, -50.927630457383906, -41.18758259989518, -42.188445419414194, -58.53858298902712, -44.26915561628967, -51.08379013650651]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[1436.5017314164818, 242.30100043206397]",48,1,2.2183403006938702,5.53570845834353,rectangle
29,"[[0.0, 0.0], [213.8, 0.0], [427.6, 0.0], [641.4000000000001, 0.0], [855.2, 0.0], [1069.0, 0.0], [0.0, 213.8], [213.8, 213.8], [427.6, 213.8], [641.4000000000001, 213.8], [855.2, 213.8], [1069.0, 213.8], [0.0, 427.6], [213.8, 427.6], [427.6, 427.6], [641.4000000000001, 427.6], [855.2, 427.6], [1069.0, 427.6], [0.0, 641.4000000000001], [213.8, 641.4000000000001], [427.6, 641.4000000000001], [641.4000000000001, 641.4000000000001], [855.2, 641.4000000000001], [1069.0, 641.4000000000001], [0.0, 855.2], [213.8, 855.2], [427.6, 855.2], [641.4000000000001, 855.2], [855.2, 855.2]]","[-55.805166525896816, -58.150074298840025, -71.88448208352385, -50.61832110620641, -63.460714002123666, -71.62819271960905, -51.71427696252169, -64.75624077368315, -51.8099827685126, -61.47056099828575, -70.56962730537595, -68.8542889517158, -62.89325228388725, -57.52984404991359, -67.8302459320339, -62.706415994211994, -62.54541877055561, -67.03273294301731, -64.41081865854326, -63.883243194785365, -68.79879914062766, -67.54317761351923, -80.0, -80.0, -60.233904626435184, -69.91859068048699, -71.9450101213446, -71.69408408156502, -80.0]","[-65.34898499592607, -62.27216244340927, -67.36953948842452, -65.45525525700596, -59.4971349653386, -59.77878168495249, -57.49925243056811, -57.22816449479794, -54.85256456943361, -55.99322156195721, -61.346082582837724, -61.20912322406957, -54.44310741328203, -48.05174926226804, -53.58403008746222, -53.05318854632507, -50.23668255488165, -56.148969489462914, -62.32939307434995, -57.68827941506542, -50.195993065703625, -52.564143163242775, -46.450883909343375, -48.39427771977202, -60.96007155392436, -56.078091078899945, -49.63316353581724, -36.81156467426539, -41.26247875107402]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[830.8374928658956, 970.6382204766254]",33,3,2.136371807119013,4.198848709800766,rectangle
42,"[[0.0, 0.0], [226.66666666666666, 0.0], [453.3333333333333, 0.0], [680.0, 0.0], [906.6666666666666, 0.0], [1133.3333333333333, 0.0], [1360.0, 0.0], [0.0, 226.66666666666666], [226.66666666666666, 226.66666666666666], [453.3333333333333, 226.66666666666666], [680.0, 226.66666666666666], [906.6666666666666, 226.66666666666666], [1133.3333333333333, 226.66666666666666], [1360.0, 226.66666666666666], [0.0, 453.3333333333333], [226.66666666666666, 453.3333333333333], [453.3333333333333, 453.3333333333333], [680.0, 453.3333333333333], [906.6666666666666, 453.3333333333333], [1133.3333333333333, 453.3333333333333], [1360.0, 453.3333333333333], [0.0, 680.0], [226.66666666666666, 680.0], [453.3333333333333, 680.0], [680.0, 680.0], [906.6666666666666, 680.0], [1133.3333333333333, 680.0], [1360.0, 680.0], [0.0, 906.6666666666666], [226.66666666666666, 906.6666666666666], [453.3333333333333, 906.6666666666666], [680.0, 906.6666666666666], [906.6666666666666, 906.6666666666666], [1133.3333333333333, 906.6666666666666], [1360.0, 906.6666666666666], [0.0, 1133.3333333333333], [226.66666666666666, 1133.3333333333333], [453.3333333333333, 1133.3333333333333], [680.0, 1133.3333333333333], [906.6666666666666, 1133.3333333333333], [1133.3333333333333, 1133.3333333333333], [1360.0, 1133.3333333333333]]","[-80.0, -80.0, -80.0, -80.0, -80.0, -70.18110615881756, -73.86454984206523, -80.0, -80.0, -80.0, -69.18715864430182, -80.0, -63.08226898780339, -69.38556885512432, -76.33280902179324, -80.0, -71.71067398073126, -74.52222954547878, -76.72045365877116, -72.95009687506757, -75.04415899468731, -80.0, -80.0, -80.0, -69.97548496381086, -80.0, -74.61808557051127, -66.15380459833894, -79.799220012636, -77.92819002028651, -72.63828807351808, -60.69598492763638, -73.36493168010432, -67.22948423229971, -74.19969765598556, -80.0, -68.15613489496397, -80.0, -80.0, -80.0, -73.43322292578108, -79.08943459922841]","[-65.06640922294595, -57.169880815260676, -64.37150590852984, -57.392670870912355, -57.90084202026211, -65.62448992803594, -62.40090528480228, -60.11611265579104, -52.33252223920334, -54.17359289011916, -45.4374789109339, -60.88567581692101, -64.61129987327746, -58.32312171103389, -55.20153944255875, -57.95905391541221, -53.61706559425605, -54.558039023517054, -55.56508414246309, -55.68682416455211, -58.988700056849964, -53.32072122487474, -53.72863743940669, -48.810900355259754, -62.021323653539746, -56.78445461478504, -60.27672912211561, -48.59588467070108, -46.74951947294879, -39.42069114678205, -50.62316628875237, -52.59381276885012, -52.78651498445946, -52.22854468022315, -62.986375845561255, -45.691718448258, -34.82054242635424, -48.03106211982161, -54.7168966505799, -57.87321902649195, -59.86991857002682, -51.99788222606716]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[106.14877496382147, 1196.6647700125368]",38,4,2.215024398210079,4.434493162231373,rectangle
30,"[[0.0, 0.0], [250.0, 0.0], [500.0, 0.0], [750.0, 0.0], [1000.0, 0.0], [1250.0, 0.0], [0.0, 250.0], [250.0, 250.0], [500.0, 250.0], [750.0, 250.0], [1000.0, 250.0], [1250.0, 250.0], [0.0, 500.0], [250.0, 500.0], [500.0, 500.0], [750.0, 500.0], [1000.0, 500.0], [1250.0, 500.0], [0.0, 750.0], [250.0, 750.0], [500.0, 750.0], [750.0, 750.0], [1000.0, 750.0], [1250.0, 750.0], [0.0, 1000.0], [250.0, 1000.0], [500.0, 1000.0], [750.0, 1000.0], [1000.0, 1000.0], [1250.0, 1000.0]]","[-61.25285494634845, -63.52579762166023, -62.05406128689059, -64.19559485319336, -69.48664387519966, -70.33427629505498, -61.89585286854448, -68.51247078899085, -64.02702423938979, -72.97474551520186, -66.50122816201198, -67.68058867784308, -70.77392385634688, -67.1559391757174, -71.44778176059584, -72.04628151501157, -70.10170721279415, -69.01694319088455, -69.50558975450589, -60.607126454312294, -68.75817225673484, -72.86286660781711, -75.21301872779614, -80.0, -78.83651045586151, -67.7908586929279, -76.13804663146777, -77.30893239784051, -75.48268998385142, -80.0]","[-71.22345013962175, -72.50459232444344, -68.01716127808831, -69.06836070539543, -71.33655556125385, -67.48052997829583, -71.15692054728507, -73.82573879842839, -69.14631757083203, -69.83221034919326, -68.18254988037752, -69.0656878210408, -69.83893087991774, -70.89210950256054, -68.61246284459291, -65.81497547179893, -70.2948422827513, -64.19949372747307, -68.44538466500062, -66.3684427483375, -67.43156559735668, -62.21565687348797, -54.201851404241744, -62.38080539377533, -69.35609639405993, -67.92436175538927, -63.44501756320472, -58.37118170457028, -51.51642254310862, -52.1560012671619]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1168.2096688185234, 1158.5493554006457]",24,1,2.061634049296691,2.3406553357546818,rectangle
34,"[[0.0, 0.0], [120.8, 0.0], [241.6, 0.0], [362.4, 0.0], [483.2, 0.0], [604.0, 0.0], [0.0, 120.8], [120.8, 120.8], [241.6, 120.8], [362.4, 120.8], [483.2, 120.8], [604.0, 120.8], [0.0, 241.6], [120.8, 241.6], [241.6, 241.6], [362.4, 241.6], [483.2, 241.6], [604.0, 241.6], [0.0, 362.4], [120.8, 362.4], [241.6, 362.4], [362.4, 362.4], [483.2, 362.4], [604.0, 362.4], [0.0, 483.2], [120.8, 483.2], [241.6, 483.2], [362.4, 483.2], [483.2, 483.2], [604.0, 483.2], [0.0, 604.0], [120.8, 604.0], [241.6, 604.0], [362.4, 604.0]]","[-73.84599515674148, -63.03276541915144, -73.09871985585421, -54.49690959403432, -71.55103408988022, -80.0, -65.19493561313874, -70.7705842470846, -80.0, -76.32903100384286, -66.72936650681984, -78.18652552796476, -71.0928626997993, -71.00868318199386, -69.48159930441756, -66.86396157246506, -75.93994710918513, -71.05053321293211, -62.30245201598549, -60.1656796058894, -70.84020817373455, -74.36749435169716, -75.11517580786172, -80.0, -74.87921118366302, -71.1035830884509, -80.0, -79.63188810346601, -80.0, -80.0, -80.0, -74.90886676229599, -76.15684599444288, -80.0]","[-50.67663142566865, -50.481189377689134, -54.39954189667815, -45.428506233187555, -49.451817130146964, -37.19564412042331, -65.97172482332594, -58.34140710140751, -47.79078764652649, -44.51270895678371, -44.57232565856928, -50.60191485307156, -47.65032279443026, -46.449218584786834, -45.01215867219252, -49.738549675337744, -44.71745265072031, -32.425206425998766, -50.08093305514717, -54.486392460447505, -42.46211504953011, -47.65599326305196, -43.55877088418652, -39.09312512481223, -47.73875988018827, -51.869893137435184, -57.2642455530194, -48.72918301681372, -53.787937683555526, -39.99300782137987, -49.10247064267625, -41.17646610273635, -37.35334048802594, -37.777121007029145]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1038.3876282350243, 362.56682080214006]",46,4,2.2337268656745946,5.645744798709687,rectangle
57,"[[0.0, 0.0], [204.57142857142858, 0.0], [409.14285714285717, 0.0], [613.7142857142858, 0.0], [818.2857142857143, 0.0], [1022.8571428571429, 0.0], [1227.4285714285716, 0.0], [1432.0, 0.0], [0.0, 204.57142857142858], [204.57142857142858, 204.57142857142858], [409.14285714285717, 204.57142857142858], [613.7142857142858, 204.57142857142858], [818.2857142857143, 204.57142857142858], [1022.8571428571429, 204.57142857142858], [1227.4285714285716, 204.57142857142858], [1432.0, 204.57142857142858], [0.0, 409.14285714285717], [204.57142857142858, 409.14285714285717], [409.14285714285717, 409.14285714285717], [613.7142857142858, 409.14285714285717], [818.2857142857143, 409.14285714285717], [1022.8571428571429, 409.14285714285717], [1227.4285714285716, 409.14285714285717], [1432.0, 409.14285714285717], [0.0, 613.7142857142858], [204.57142857142858, 613.7142857142858], [409.14285714285717, 613.7142857142858], [613.7142857142858, 613.7142857142858], [818.2857142857143, 613.7142857142858], [1022.8571428571429, 613.7142857142858], [1227.4285714285716, 613.7142857142858], [1432.0, 613.7142857142858], [0.0, 818.2857142857143], [204.57142857142858, 818.2857142857143], [409.14285714285717, 818.2857142857143], [613.7142857142858, 818.2857142857143], [818.2857142857143, 818.2857142857143], [1022.8571428571429, 818.2857142857143], [1227.4285714285716, 818.2857142857143], [1432.0, 818.2857142857143], [0.0, 1022.8571428571429], [204.57142857142858, 1022.8571428571429], [409.14285714285717, 1022.8571428571429], [613.7142857142858, 1022.8571428571429], [818.2857142857143, 1022.8571428571429], [1022.8571428571429, 1022.8571428571429], [1227.4285714285716, 1022.8571428571429], [1432.0, 1022.8571428571429], [0.0, 1227.4285714285716], [204.57142857142858, 1227.4285714285716], [409.14285714285717, 1227.4285714285716], [613.7142857142858, 1227.4285714285716], [818.2857142857143, 1227.4285714285716], [1022.8571428571429, 1227.4285714285716], [1227.4285714285716, 1227.4285714285716], [1432.0, 1227.4285714285716], [0.0, 1432.0]]","[-80.0, -80.0, -77.18230367191333, -70.36765210715902, -72.34854712645597, -72.30292633587459, -80.0, -80.0, -74.65130332297801, -77.2662877674906, -66.06934937254628, -77.27129516711418, -76.09413259777784, -76.83423474464708, -78.61118675343104, -80.0, -76.69985666402903, -80.0, -74.77841900920906, -76.85145308855195, -71.99532692705192, -80.0, -80.0, -80.0, -75.76392905093553, -75.06665172249137, -76.73274403709328, -76.12838619298627, -80.0, -80.0, -80.0, -80.0, -62.7630267589197, -78.88404593585051, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -72.25243591238912, -66.64007959110376, -75.57473324585717, -78.15112234275617, -80.0, -80.0, -80.0, -80.0, -80.0, -76.17700028519964, -66.67732997739272, -80.0, -72.58164244627933, -80.0, -80.0, -80.0, -80.0]","[-75.43865282234214, -66.7624002763275, -59.2163023833004, -61.23935448905704, -60.3683088532878, -62.849876012282444, -64.23063380288323, -58.69808033757673, -65.24332623542372, -62.536472726581536, -64.58446839574702, -54.359412278351265, -58.771562839965476, -56.384343792012224, -56.72160486777489, -51.78650313440559, -68.43887809064391, -57.64633846476124, -66.74681558510272, -55.58995810520006, -60.724802767987214, -48.59793670218217, -48.29193775635779, -46.364979731925814, -64.69307842072632, -63.3204977912613, -60.91189474832977, -61.559287255195265, -60.36763048901588, -54.11973106429545, -44.42168933141035, -31.437410546042386, -65.57029648511158, -63.507562914523135, -63.063780373775835, -59.08582520435945, -56.11280129728926, -52.735409598348035, -48.43261717391037, -35.92001936547076, -60.6965584613786, -69.9157448219919, -64.37376292614138, -57.42920778966558, -62.96271377595636, -56.84944941488739, -57.833917575076256, -50.53984740772991, -61.97028081872861, -62.66634552546711, -57.683002134512904, -66.19667274766164, -52.97276471093699, -58.64548923854235, -55.919739702227304, -48.92337473800826, -65.42808227755232]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[1498.3001413188813, 651.3654312643154]",41,4,2.46533650892384,3.71217251364228,rectangle
22,"[[0.0, 0.0], [277.25, 0.0], [554.5, 0.0], [831.75, 0.0], [1109.0, 0.0], [0.0, 277.25], [277.25, 277.25], [554.5, 277.25], [831.75, 277.25], [1109.0, 277.25], [0.0, 554.5], [277.25, 554.5], [554.5, 554.5], [831.75, 554.5], [1109.0, 554.5], [0.0, 831.75], [277.25, 831.75], [554.5, 831.75], [831.75, 831.75], [1109.0, 831.75], [0.0, 1109.0], [277.25, 1109.0]]","[-80.0, -80.0, -77.74247290859553, -80.0, -80.0, -80.0, -78.0427078203215, -80.0, -65.64863302300361, -72.37215652911331, -80.0, -75.07136052802616, -72.72616428622622, -80.0, -73.13382481541525, -69.87501896108385, -75.48132436338588, -71.42980413735296, -76.2630210007028, -71.98328531315255, -71.20785852457782, -73.6704172067132]","[-55.60897204126974, -58.372878370580885, -57.7683359471023, -49.250893018212416, -56.69658057293155, -74.85022967933526, -52.26132673001774, -61.66772825101119, -61.94733833839745, -62.57318291263882, -56.91739316452312, -55.8534863329815, -54.79443373972294, -55.24299838805067, -62.40339515477422, -42.05817679531766, -40.590315479749535, -42.701558572528846, -57.421509528476584, -51.533422665056335, -45.542208171452465, -37.491369085810014]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[113.49471868108645, 1153.040025469176]",33,2,2.0220008698008756,5.623461727885115,rectangle
44,"[[0.0, 0.0], [208.33333333333334, 0.0], [416.6666666666667, 0.0], [625.0, 0.0], [833.3333333333334, 0.0], [1041.6666666666667, 0.0], [1250.0, 0.0], [0.0, 208.33333333333334], [208.33333333333334, 208.33333333333334], [416.6666666666667, 208.33333333333334], [625.0, 208.33333333333334], [833.3333333333334, 208.33333333333334], [1041.6666666666667, 208.33333333333334], [1250.0, 208.33333333333334], [0.0, 416.6666666666667], [208.33333333333334, 416.6666666666667], [416.6666666666667, 416.6666666666667], [625.0, 416.6666666666667], [833.3333333333334, 416.6666666666667], [1041.6666666666667, 416.6666666666667], [1250.0, 416.6666666666667], [0.0, 625.0], [208.33333333333334, 625.0], [416.6666666666667, 625.0], [625.0, 625.0], [833.3333333333334, 625.0], [1041.6666666666667, 625.0], [1250.0, 625.0], [0.0, 833.3333333333334], [208.33333333333334, 833.3333333333334], [416.6666666666667, 833.3333333333334], [625.0, 833.3333333333334], [833.3333333333334, 833.3333333333334], [1041.6666666666667, 833.3333333333334], [1250.0, 833.3333333333334], [0.0, 1041.6666666666667], [208.33333333333334, 1041.6666666666667], [416.6666666666667, 1041.6666666666667], [625.0, 1041.6666666666667], [833.3333333333334, 1041.6666666666667], [1041.6666666666667, 1041.6666666666667], [1250.0, 1041.6666666666667], [0.0, 1250.0], [208.33333333333334, 1250.0]]","[-53.807557369066814, -59.89836706828814, -59.54153642250365, -54.34234223955884, -69.3867410067233, -66.29431598579725, -71.82966805129553, -54.157716118908695, -61.852720905720915, -56.53670539412629, -57.36437388237911, -66.22035828371531, -67.57225294147322, -66.86759195726091, -53.497018623259216, -57.65503132855416, -62.61568593980616, -69.18101675562201, -68.54815336067759, -55.70170670713437, -69.216139136557, -66.54249800720328, -53.8664963782331, -66.06949402033382, -69.95257363031283, -67.84338464658416, -69.49682447164501, -79.42319585323415, -65.30012902698526, -51.40475573639762, -63.569179791600114, -64.06645525444343, -67.28085958264344, -74.82597131464557, -78.48267814100333, -59.534262891219555, -62.78678876573976, -64.11121694225089, -72.36952669949, -76.35173761835247, -69.37419498960284, -80.0, -72.5571703579221, -71.27776906136364]","[-51.12375291394496, -59.2790725963847, -57.245162392865126, -50.75832802889413, -52.89416157380141, -49.69449623080052, -49.01946023745823, -54.679552513176866, -50.337048765012284, -46.42482931073303, -53.21089755639116, -52.09579935406551, -53.27665844147689, -53.06921462819425, -51.03269462910842, -51.94683779123765, -55.98325576986796, -51.36072610341596, -48.772840694088934, -44.35529178918252, -50.35010611261004, -51.46117632060728, -52.26143145242733, -41.005070900894715, -48.12198311952562, -47.766592677451634, -48.643889201160356, -46.009807471136305, -50.88763885154003, -54.09653203631974, -43.49228145322725, -52.29281484905711, -46.17599398966598, -43.812994550077995, -46.37433366122117, -50.45196833647654, -51.56651704062712, -41.30714695655172, -46.77949505615028, -45.81397988400397, -36.67055177976578, -37.411394705148616, -52.852591532652895, -48.605464220651164]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1322.733728475114, 1341.6295578298423]",44,1,2.09610174566564,3.760668705309223,rectangle
49,"[[0.0, 0.0], [171.42857142857142, 0.0], [342.85714285714283, 0.0], [514.2857142857142, 0.0], [685.7142857142857, 0.0], [857.1428571428571, 0.0], [1028.5714285714284, 0.0], [1200.0, 0.0], [0.0, 171.42857142857142], [171.42857142857142, 171.42857142857142], [342.85714285714283, 171.42857142857142], [514.2857142857142, 171.42857142857142], [685.7142857142857, 171.42857142857142], [857.1428571428571, 171.42857142857142], [1028.5714285714284, 171.42857142857142], [1200.0, 171.42857142857142], [0.0, 342.85714285714283], [171.42857142857142, 342.85714285714283], [342.85714285714283, 342.85714285714283], [514.2857142857142, 342.85714285714283], [685.7142857142857, 342.85714285714283], [857.1428571428571, 342.85714285714283], [1028.5714285714284, 342.85714285714283], [1200.0, 342.85714285714283], [0.0, 514.2857142857142], [171.42857142857142, 514.2857142857142], [342.85714285714283, 514.2857142857142], [514.2857142857142, 514.2857142857142], [685.7142857142857, 514.2857142857142], [857.1428571428571, 514.2857142857142], [1028.5714285714284, 514.2857142857142], [1200.0, 514.2857142857142], [0.0, 685.7142857142857], [171.42857142857142, 685.7142857142857], [342.85714285714283, 685.7142857142857], [514.2857142857142, 685.7142857142857], [685.7142857142857, 685.7142857142857], [857.1428571428571, 685.7142857142857], [1028.5714285714284, 685.7142857142857], [1200.0, 685.7142857142857], [0.0, 857.1428571428571], [171.42857142857142, 857.1428571428571], [342.85714285714283, 857.1428571428571], [514.2857142857142, 857.1428571428571], [685.7142857142857, 857.1428571428571], [857.1428571428571, 857.1428571428571], [1028.5714285714284, 857.1428571428571], [1200.0, 857.1428571428571], [0.0, 1028.5714285714284]]","[-80.0, -80.0, -80.0, -78.38455095577062, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -78.9688115991556, -80.0, -80.0, -77.05074808620739, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0]","[-54.300639491433735, -54.63830186728189, -58.88244945938361, -51.60465647912477, -48.61422473797649, -46.12777284292881, -38.988858128675396, -34.34908258550308, -54.79017428736555, -47.096786657666684, -56.44543346200507, -44.92541486488378, -32.95359542129683, -47.29813476128844, -38.82377217956442, -30.735507294567974, -60.281875523157744, -54.35826834090405, -48.97419087671125, -42.015652953783665, -46.77816038260722, -43.52305347680978, -41.835213077396965, -35.196989457647945, -54.45180171619357, -54.143905313412795, -56.36266109014224, -41.34514042595426, -46.98560786190414, -50.62343132846359, -48.48451677168554, -43.6171788910797, -50.27434396147513, -51.46017499220464, -57.76383617822576, -52.53970897691441, -51.967079419273304, -55.684691743357035, -52.982518190787495, -43.89053701849526, -56.57727883181749, -54.55013570203213, -56.66522907179967, -62.87629561768522, -52.273396804663825, -53.25427916580352, -47.77861024143868, -54.796197141544766, -61.390447872659294]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[1463.8018170906623, 147.33832268528025]",49,3,2.3559279771804866,4.786077078766295,rectangle
43,"[[0.0, 0.0], [181.0, 0.0], [362.0, 0.0], [543.0, 0.0], [724.0, 0.0], [905.0, 0.0], [1086.0, 0.0], [0.0, 181.0], [181.0, 181.0], [362.0, 181.0], [543.0, 181.0], [724.0, 181.0], [905.0, 181.0], [1086.0, 181.0], [0.0, 362.0], [181.0, 362.0], [362.0, 362.0], [543.0, 362.0], [724.0, 362.0], [905.0, 362.0], [1086.0, 362.0], [0.0, 543.0], [181.0, 543.0], [362.0, 543.0], [543.0, 543.0], [724.0, 543.0], [905.0, 543.0], [1086.0, 543.0], [0.0, 724.0], [181.0, 724.0], [362.0, 724.0], [543.0, 724.0], [724.0, 724.0], [905.0, 724.0], [1086.0, 724.0], [0.0, 905.0], [181.0, 905.0], [362.0, 905.0], [543.0, 905.0], [724.0, 905.0], [905.0, 905.0], [1086.0, 905.0], [0.0, 1086.0]]","[-63.306533369023995, -61.67574909009672, -60.88953934394393, -69.25995582587953, -57.71392143421198, -72.32781613159003, -65.86772772937886, -59.007018357861405, -59.796753127998365, -62.07663756089737, -46.89073541026962, -62.31155821257503, -55.20680387314335, -75.16357030532563, -52.944788048548176, -51.791343944105506, -54.26972599119871, -43.77333189652573, -61.50774035840257, -51.35080291557787, -71.97208890619835, -57.08801472577154, -60.60079086698339, -65.22390887701098, -64.13030379034177, -56.46381735430362, -69.70520854936262, -68.07586872415936, -64.32218961906068, -65.87507218041222, -64.33698688926324, -68.70878359171336, -63.10283664296544, -69.81802205486218, -64.24025296035151, -53.0171192885714, -61.922663957732, -64.25870529254958, -68.63083719055288, -74.7542812051473, -67.78103199729023, -64.18684025900208, -66.58434994434856]","[-46.47913500133916, -45.26963317141984, -44.37051705692057, -42.50588576461976, -44.68244938252948, -45.789658518014306, -37.95156730743391, -46.04770059825529, -42.09071635582398, -45.226004751819, -42.52089840178543, -39.43381299978974, -36.039633759790576, -33.75230815138646, -46.02864203166703, -37.63096133820884, -47.64306353605245, -52.90754769323015, -39.649742969833156, -27.640792162946724, -33.658613766031785, -37.772859135451895, -56.426056265398834, -41.51053935902038, -48.07204564941276, -43.19456487403557, -40.171596405808174, -42.16275989684828, -47.212378288534815, -42.74367159330418, -43.233274238596366, -44.01121298800299, -43.58349677389336, -32.59824137364328, -44.11881864795602, -43.2271202630166, -42.731206900309886, -45.35164748826287, -36.53799417657295, -44.44522010275225, -41.716197982712764, -46.65480229816774, -49.00904214529299]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1394.8895349614252, 140.6884695478664]",48,4,2.133564734893713,4.035382363076659,rectangle
