num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
16,"[[989.0, 494.5], [951.3584288268313, 683.7369573045369], [844.1643032967478, 844.1643032967477], [683.7369573045369, 951.3584288268313], [494.50000000000006, 989.0], [305.2630426954631, 951.3584288268313], [144.83569670325227, 844.1643032967478], [37.6415711731687, 683.736957304537], [0.0, 494.50000000000006], [37.64157117316864, 305.2630426954631], [144.83569670325215, 144.83569670325227], [305.2630426954628, 37.64157117316881], [494.4999999999999, 0.0], [683.736957304537, 37.64157117316876], [844.1643032967477, 144.83569670325215], [951.3584288268312, 305.2630426954628]]","[-68.7515520940584, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -62.18282988871548, -57.47279807700742, -77.93571831634321, -78.02930432533579, -74.50352676539714, -80.0, -80.0]","[-58.40147333315904, -53.96392289998506, -52.38098352634385, -59.084031868154334, -52.51659704137148, -60.54047733996949, -55.428997002512155, -52.39308688507709, -47.922170772087966, -64.90949102194703, -57.58964692448579, -65.46752150556503, -66.55112457616055, -63.675772963395886, -66.95139320042954, -56.179616650447464]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[633.9661850424831, 545.8001721735466]",44,1,2.6262166389310897,5.00031005152843,circle
39,"[[1349.0, 674.5], [1340.2654021492722, 782.6974089385593], [1314.2878300933496, 888.0925618190931], [1271.74008930309, 987.9557795435219], [1213.7241439156614, 1079.7006572285168], [1141.7425764422248, 1160.9510507334028], [1057.6596716701647, 1229.6026175452712], [963.6531326663601, 1283.8773181447027], [862.1576794116473, 1322.3694662953606], [755.8019908322156, 1344.0821355791375], [647.3406233961997, 1348.4529792667238], [539.5826695480581, 1335.3687948025095], [435.31900368980985, 1305.1684556913124], [337.25000000000017, 1258.634134852604], [247.9155941609181, 1196.971046752753], [169.62950035859245, 1121.7762329834165], [104.4192873007105, 1034.997199723202], [53.973865252123005, 938.8814783506207], [19.599744146128046, 835.918415561958], [2.1871956634754497, 728.7747005994318], [2.187195663475336, 620.2252994005687], [19.59974414612782, 513.0815844380425], [53.973865252123005, 410.1185216493795], [104.41928730071027, 314.00280027679844], [169.62950035859217, 227.2237670165838], [247.91559416091775, 152.02895324724727], [337.2499999999997, 90.36586514739633], [435.3190036898095, 43.83154430868774], [539.582669548058, 13.63120519749043], [647.3406233961995, 0.5470207332763266], [755.8019908322149, 4.917864420862543], [862.157679411647, 26.63053370463922], [963.6531326663599, 65.12268185529706], [1057.6596716701645, 119.39738245472859], [1141.7425764422246, 188.048949266597], [1213.7241439156612, 269.29934277148277], [1271.74008930309, 361.0442204564777], [1314.2878300933494, 460.9074381809064], [1340.2654021492722, 566.3025910614405]]","[-79.07711549769331, -76.79175769281159, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -77.96200801724387, -80.0, -64.6134822132727, -76.82566074800292, -79.7628086683861, -71.38281396427065, -69.19853238938362, -77.50782578842689, -72.8428204630809, -71.18424084443524, -74.83009887342611, -80.0, -74.16938409146843, -70.5069076198362, -80.0, -67.77374758703172, -70.76789915017605, -76.46903201492073, -70.90165094969858, -77.64440565444853, -73.12096614985312, -80.0, -72.19714843466461, -71.91891519181884, -73.6815913985506, -80.0, -73.20694133570316, -72.63451523108725, -70.46120702766464]","[-45.23477080683679, -56.73946544021325, -62.97715865949507, -59.37598744245971, -60.928212244124566, -67.1492956755069, -64.14234429589945, -79.52405038505053, -72.3133237318705, -71.00347432954226, -72.42743309706323, -79.8474493359404, -69.727492931129, -73.06917613093754, -65.52331324944922, -72.79619350760893, -78.20190980704704, -73.7805408819783, -68.86471156834294, -71.66006939555874, -84.28736884441697, -69.43717548880632, -74.09171572081577, -72.35600423234293, -72.39575460834861, -72.82819117401655, -77.7476012857817, -76.97483446950761, -75.62292211066824, -75.30696459433396, -64.08574464456686, -57.3089686120235, -74.98310492006664, -71.46490744889861, -67.55942035152937, -55.60266254966686, -64.58666728064017, -53.534782854691215, -47.896725974879686]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[1211.58373324393, 644.724450844051]",34,3,2.5363242719928945,4.410182316780379,circle
32,"[[1222.0, 611.0], [1210.2598063263738, 730.2001867518544], [1175.4903943643963, 844.8195771750699], [1119.0279331168551, 950.453412374977], [1043.0422433049805, 1043.0422433049805], [950.453412374977, 1119.0279331168551], [844.8195771750699, 1175.4903943643963], [730.2001867518544, 1210.2598063263738], [611.0, 1222.0], [491.79981324814565, 1210.2598063263738], [377.1804228249302, 1175.4903943643963], [271.5465876250232, 1119.0279331168554], [178.9577566950195, 1043.0422433049805], [102.9720668831448, 950.453412374977], [46.50960563560375, 844.81957717507], [11.740193673626209, 730.2001867518545], [0.0, 611.0000000000001], [11.740193673626209, 491.7998132481456], [46.50960563560375, 377.18042282493025], [102.97206688314475, 271.5465876250232], [178.95775669501938, 178.9577566950195], [271.54658762502305, 102.97206688314486], [377.1804228249298, 46.509605635603975], [491.79981324814537, 11.740193673626322], [610.9999999999999, 0.0], [730.2001867518544, 11.740193673626209], [844.81957717507, 46.50960563560386], [950.4534123749768, 102.97206688314475], [1043.0422433049805, 178.95775669501938], [1119.0279331168551, 271.54658762502305], [1175.490394364396, 377.1804228249298], [1210.2598063263736, 491.79981324814537]]","[-62.30079930167395, -63.94788197324291, -60.452349579925894, -65.31199333183838, -54.795323207040205, -62.121406400749244, -65.70235716832622, -59.29735668046333, -58.81255844730323, -60.86729720639426, -65.07762962100647, -61.784830919137505, -63.534613657538046, -65.91320795514356, -58.365124413978975, -67.44035073268171, -67.7950254187431, -70.23625400302635, -78.68895585697749, -80.0, -80.0, -73.723846772257, -65.05692343068438, -67.89887801090943, -72.99987377390504, -61.97551121726036, -62.71246579661127, -67.34114752073916, -65.06482652199946, -55.6724949044563, -65.12412378837172, -65.33968268404075]","[-64.8940841793814, -62.093318437438974, -63.7012695953411, -65.66248244282585, -61.28463326893821, -60.01009553843231, -61.24388142120044, -58.41825243232326, -54.09634469161014, -54.76071633439902, -51.11063469483657, -46.43355790110291, -37.13999140122673, -35.422212350156855, -39.479882332851595, -46.64117383954662, -52.53568846227344, -55.83614875972575, -55.64960943492487, -53.29406430479219, -61.172573830519035, -60.17655593277276, -57.922123790738034, -60.149044909889085, -61.58140587884674, -62.88280871292891, -62.506090727655305, -64.77637715079993, -65.73602003810875, -63.887549762860374, -64.08892669256572, -65.50963630314446]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[49.7337859020795, 975.3684302523135]",38,3,2.308566794941611,2.1319327517351487,circle
53,"[[1147.0, 573.5], [1142.974658563752, 641.3296635234033], [1130.9551412251155, 708.2071472553941], [1111.1101756604185, 773.1936379216277], [1083.7183416854875, 835.3768676452944], [1049.1641606056908, 893.8839201883948], [1007.9326973796892, 947.8934847822641], [960.6027513706938, 996.6473855304306], [907.8387312721497, 1039.4612245362582], [850.3813282660822, 1075.7339893491976], [789.0371183425157, 1104.9564898621566], [724.6672397406103, 1126.7185062244437], [658.175304455423, 1140.714547429261], [590.494713506238, 1146.7481397377935], [522.5755540322968, 1144.734584739827], [455.37126215198003, 1134.7021483337655], [389.8252388096626, 1116.791663935379], [326.85760649441545, 1091.2545554853539], [267.3522927371925, 1058.4493080082973], [212.14462170588877, 1018.8364352687973], [162.00958808507613, 972.9720151676288], [117.65097784944186, 921.4998836269632], [79.6914886514216, 865.1425965453279], [48.66398851112888, 804.691286696652], [25.004035517414422, 740.9945579603057], [9.043763547053231, 674.9465727827957], [1.0072198331616846, 607.474500097045], [1.0072198331616846, 539.5254999029548], [9.043763547053231, 472.05342721720444], [25.004035517414422, 406.00544203969446], [48.66398851112899, 342.3087133033478], [79.69148865142165, 281.85740345467195], [117.65097784944192, 225.5001163730367], [162.00958808507608, 174.02798483237126], [212.14462170588882, 128.16356473120254], [267.3522927371924, 88.55069199170282], [326.85760649441556, 55.745444514646124], [389.82523880966284, 30.20833606462122], [455.37126215198003, 12.297851666234465], [522.5755540322971, 2.2654152601730857], [590.4947135062379, 0.2518602622064918], [658.175304455423, 6.285452570739039], [724.6672397406105, 20.28149377555644], [789.0371183425154, 42.04351013784344], [850.3813282660823, 71.26601065080234], [907.8387312721495, 107.53877546374162], [960.6027513706938, 150.3526144695694], [1007.9326973796892, 199.106515217736], [1049.1641606056905, 253.11607981160523], [1083.7183416854875, 311.62313235470566], [1111.1101756604182, 373.8063620783721], [1130.9551412251155, 438.79285274460585], [1142.974658563752, 505.6703364765969]]","[-74.7611143316729, -60.583154344968904, -70.78828484314923, -76.67874148833575, -60.282114697094926, -59.44080006185378, -53.862562697669624, -55.900898363783185, -67.798968822165, -70.23643351594208, -60.57528803304636, -72.78464064685915, -74.0620583941399, -64.07895061748528, -63.27460356682563, -67.1580040794632, -47.63835269192933, -57.922707648763584, -70.0567858984043, -77.5875047117259, -51.388989692806746, -65.50053844864212, -63.09349508398327, -53.62188381353993, -66.7319630333038, -70.958694486108, -65.60934357623537, -50.56807291426215, -51.46244736771758, -70.42221578064647, -49.68500364141889, -58.77510522084026, -60.75109507533203, -53.897611372090665, -67.58956935383206, -69.49101851986327, -67.8459738828349, -73.29278283806018, -72.34098357651612, -71.01603547473478, -76.79338952266426, -70.9879538751056, -50.78613603847832, -52.36323842809049, -62.9728089895833, -66.47677951957306, -55.793537219701044, -46.30999391392688, -57.519253822426, -66.77647553609532, -66.67607634494352, -71.13536436542077, -58.28431601390554]","[-49.05769952616899, -56.795158105403154, -57.684125235801034, -54.6059391824246, -50.29374667503533, -39.366384716542136, -49.37720428433752, -45.461755304786735, -45.218436720181494, -55.65808507364185, -47.91817972015177, -48.660007524853924, -52.6201159426936, -43.34150056265878, -45.340439663516754, -57.18703316009239, -51.56259521520542, -42.04735289958207, -47.900495852449524, -46.454836344362896, -58.351088616587376, -52.178144621674896, -53.58440477585967, -55.11625817522827, -60.200291995729394, -47.11807173018067, -59.854499734518384, -36.071302796466895, -53.49477901293196, -40.04823924910036, -46.941810639707654, -57.927335642543525, -53.65237499873069, -52.332036666479965, -46.341836052400765, -56.72523292339604, -48.93287948047246, -45.5655968043022, -58.25971897364332, -48.28302583989572, -50.91889002828645, -52.35520664503931, -47.13455628756405, -50.540890461042636, -55.19248408227446, -49.73342167633064, -55.16271753065272, -57.309611562591634, -56.78011290383607, -55.526766545212496, -50.685337273288475, -50.052008963110126, -50.20047344637736]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]","[571.8839948969561, 519.7838649315108]",40,0,2.108167280046537,5.190530431873521,circle
18,"[[873.0, 436.5], [846.675828973049, 585.7917925616543], [770.8783994214339, 717.0767916281743], [654.75, 814.5200887519075], [512.2974295516151, 866.3685841898289], [360.7025704483849, 866.3685841898289], [218.25000000000009, 814.5200887519075], [102.12160057856613, 717.0767916281745], [26.324171026951035, 585.7917925616545], [0.0, 436.50000000000006], [26.324171026950978, 287.20820743834565], [102.12160057856607, 155.92320837182564], [218.2499999999998, 58.47991124809266], [360.7025704483849, 6.631415810171177], [512.2974295516149, 6.631415810171177], [654.75, 58.47991124809255], [770.8783994214339, 155.92320837182547], [846.675828973049, 287.2082074383453]]","[-80.0, -80.0, -78.27927223188485, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0]","[-52.594284809269986, -58.34113168631979, -51.02965575969698, -47.13072007982834, -45.95874245222238, -37.02990872198076, -30.90185519353814, -20.10312141462081, -41.754925408560354, -42.67790645260666, -45.288973608170195, -45.50259506931776, -52.29557922436393, -50.16498647559224, -51.81111797269175, -54.54340206767175, -49.815665113308505, -51.65119419391214]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[124.66858997816439, 733.0007551615519]",48,0,2.3653682806451144,3.4482560764220014,circle
40,"[[1032.0, 516.0], [1025.647183747091, 596.7201839607592], [1006.7451624082992, 675.4527690974728], [975.7593664811978, 750.2590978656061], [933.4527690974728, 819.2971901829162], [880.8670990922585, 880.8670990922585], [819.2971901829162, 933.4527690974728], [750.2590978656061, 975.7593664811977], [675.4527690974729, 1006.7451624082992], [596.7201839607592, 1025.647183747091], [516.0, 1032.0], [435.2798160392409, 1025.647183747091], [356.5472309025272, 1006.7451624082993], [281.7409021343939, 975.7593664811978], [212.7028098170839, 933.4527690974728], [151.1329009077415, 880.8670990922585], [98.54723090252719, 819.2971901829162], [56.24063351880221, 750.2590978656062], [25.254837591700777, 675.4527690974729], [6.352816252908951, 596.7201839607592], [0.0, 516.0000000000001], [6.3528162529088945, 435.2798160392409], [25.25483759170072, 356.5472309025272], [56.240633518802156, 281.7409021343939], [98.54723090252708, 212.7028098170839], [151.13290090774137, 151.1329009077415], [212.7028098170838, 98.54723090252719], [281.74090213439376, 56.24063351880221], [356.5472309025271, 25.254837591700777], [435.2798160392408, 6.352816252908951], [515.9999999999999, 0.0], [596.7201839607591, 6.3528162529088945], [675.4527690974728, 25.25483759170072], [750.259097865606, 56.2406335188021], [819.297190182916, 98.54723090252708], [880.8670990922585, 151.13290090774137], [933.4527690974728, 212.70280981708373], [975.7593664811977, 281.74090213439376], [1006.7451624082992, 356.547230902527], [1025.647183747091, 435.27981603924076]]","[-80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -74.78160949476815, -80.0, -80.0, -80.0, -78.64583440634881, -70.10213679466887, -71.4100318812059, -73.42733842384102, -60.33787896292208, -75.05204929546647, -75.11148089271651, -80.0, -70.94240170403285, -69.90995059321439, -67.1347808538882, -75.93373179966663, -78.02985213333973, -62.392417637315475, -74.38044765641888, -67.5973479878723, -65.78775087096342, -77.97501668504033, -66.35706748632157, -73.88036110105008, -80.0, -76.49891173913875, -76.63273570226865, -80.0, -75.83104235947832, -80.0, -80.0]","[-58.61933229001751, -39.52598481474004, -41.13047423652725, -43.03103486184949, -62.2936306243545, -55.51873274952558, -61.0916707506287, -72.83446856060705, -66.63027769755529, -70.8774375145249, -73.81615476439312, -69.66528438443927, -70.39679419976396, -71.83732369964864, -69.95959921021415, -71.77521896598054, -72.56481621034939, -69.1193832525907, -76.20749123178906, -77.76909592148776, -81.40428491744053, -69.91336068611317, -74.59174058086896, -82.44473185509776, -64.77102241026839, -77.69200772834098, -78.45912293519025, -82.94032837060804, -79.424832693253, -84.5397553553351, -78.40424874668227, -76.95579191123852, -68.65388862966614, -67.40232183222366, -78.78361952534036, -69.31304990412659, -68.36448962105308, -63.3253054509843, -59.1643361643969, -58.225628668095375]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[957.3890353027367, 668.8832963639759]",43,2,3.0006358129278468,4.47851964123567,circle
31,"[[1017.0, 508.5], [1006.5909751268935, 610.8602974650837], [975.7900472088872, 709.0299523251225], [925.8582098539, 798.9898873757019], [858.8396783499866, 877.0571323060075], [777.4781992512603, 940.0356049360809], [685.1047210715911, 985.3469591967904], [585.5010248610772, 1011.1361429208446], [482.74489764551464, 1016.3473438964803], [381.0431873464407, 1000.7672149434649], [284.5595739329429, 965.033608371722], [197.24410787451342, 910.6094622328196], [122.67149461071585, 839.72290746425], [63.89474569048002, 755.2760479470547], [23.320188120575153, 660.7261480319526], [2.6089490552213306, 559.9440917306093], [2.6089490552213306, 457.0559082693908], [23.320188120575096, 356.27385196804755], [63.894745690479965, 261.7239520529454], [122.67149461071574, 177.2770925357501], [197.24410787451353, 106.39053776718026], [284.55957393294295, 51.96639162827785], [381.0431873464406, 16.232785056535135], [482.7448976455146, 0.6526561035196892], [585.5010248610772, 5.863857079155366], [685.1047210715911, 31.653040803209592], [777.4781992512603, 76.96439506391908], [858.8396783499866, 139.94286769399247], [925.8582098539, 218.01011262429807], [975.7900472088872, 307.97004767487743], [1006.5909751268935, 406.13970253491624]]","[-66.88356600396287, -64.66134759001312, -63.5347950869423, -74.19482267291637, -69.44325041119266, -60.766402844604, -67.18960493376228, -65.92618017160824, -65.62197229357035, -71.39876142402527, -73.51881979810508, -73.68838438848613, -76.68523765851859, -76.8668296663866, -74.19123249786836, -80.0, -76.74244514770885, -80.0, -80.0, -80.0, -80.0, -80.0, -79.87242594387763, -78.68985054618409, -74.6277572148366, -80.0, -74.33561769262742, -77.5436484098301, -74.00950686559418, -75.89138287239186, -72.46849981205817]","[-77.14518666241602, -74.80565832106377, -73.26442525303517, -68.9247018127203, -68.89232151145796, -68.91746442806287, -68.68038727628439, -64.71668900176861, -63.196611141324446, -62.78788914796324, -58.94713182696921, -48.69159396635081, -45.90395986979023, -46.9450820232636, -54.11347006416534, -55.252054238179994, -65.19209821305245, -65.31428300764263, -66.8597102051225, -67.36343638862623, -69.73513638384945, -66.54010763018638, -71.08492695358053, -67.09741874549508, -73.01065401609594, -75.15452888301834, -72.24358184792443, -71.3202552903286, -74.67492881861453, -73.05372109527968, -67.75648594642736]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.081713370867718, 846.9981831935389]",39,3,2.7516913352396273,2.284670488134426,circle
53,"[[1364.0, 682.0], [1359.2131074812187, 762.6623025683715], [1344.91962740284, 842.1922832226309], [1321.3202088934704, 919.47351536626], [1288.7461360584175, 993.4211399025123], [1247.6546774770377, 1062.997094278091], [1198.622667154225, 1127.2246846059356], [1142.3384070354196, 1185.202296306458], [1079.5920047560699, 1236.1160507998748], [1011.2642822623679, 1279.2512305774244], [938.3144110019105, 1314.0023122685102], [861.7664472591041, 1339.8814668615005], [782.6949566496922, 1356.5254077537156], [702.2099295749857, 1363.7004904989976], [621.4411993897585, 1361.3059926635779], [541.5225820185708, 1349.375527748262], [463.5759596655447, 1328.0765733285584], [388.695532047413, 1297.708120036637], [317.9324562280127, 1258.6964743882454], [252.2800906772731, 1211.589274373705], [192.66005069576624, 1157.0478018209642], [139.909270956093, 1095.8376994482805], [94.76825677466354, 1028.8182229187682], [57.87068904026137, 956.9301787743971], [29.7345287234117, 881.1827175744176], [10.754745839738916, 802.6391676335949], [1.1977749367327988, 722.4021082235131], [1.1977749367327988, 641.5978917764868], [10.754745839738916, 561.3608323664052], [29.7345287234117, 482.81728242558256], [57.87068904026148, 407.0698212256028], [94.76825677466354, 335.18177708123153], [139.9092709560931, 268.1623005517193], [192.66005069576613, 206.9521981790361], [252.28009067727317, 152.41072562629495], [317.93245622801254, 105.30352561175471], [388.6955320474131, 66.29187996336293], [463.57595966554504, 35.92342667144135], [541.5225820185708, 14.624472251738325], [621.4411993897586, 2.6940073364220325], [702.2099295749855, 0.29950950100226237], [782.6949566496922, 7.47459224628426], [861.7664472591043, 24.118533138499515], [938.3144110019103, 49.99768773148958], [1011.2642822623682, 84.74876942257572], [1079.5920047560699, 127.88394920012524], [1142.3384070354196, 178.79770369354202], [1198.622667154225, 236.77531539406442], [1247.6546774770377, 301.0029057219089], [1288.7461360584175, 370.5788600974878], [1321.3202088934704, 444.52648463373976], [1344.91962740284, 521.807716777369], [1359.2131074812187, 601.3376974316287]]","[-41.837998005287716, -49.00881499600921, -44.98277297502561, -43.318637700257064, -55.73406745554998, -58.47643968700718, -56.40358562164702, -55.58844399086468, -45.54729316217513, -45.730890477428645, -47.408582289703894, -46.58051774334535, -54.130689675793704, -42.29366915745514, -43.08828688015187, -51.06364225352498, -48.59211813235668, -47.15799440936519, -46.668851975952464, -45.93001667009311, -44.7739057876895, -48.81198772217138, -42.60885365855536, -43.285589537002636, -42.10395096488401, -45.53647845704619, -39.71289779704283, -43.52239102820967, -41.31767199928794, -43.340112172978664, -42.32923848074215, -46.952576423903295, -44.40793392045613, -47.85882584834761, -44.14936453632592, -41.51503534105926, -43.83565663802773, -37.00180867057975, -45.56338897410289, -44.448841162601454, -45.0031673076995, -44.2269322968513, -43.740207546437446, -42.5537474636657, -38.63535960674561, -39.13564187314505, -46.92808877161271, -38.117567751544655, -41.71930937674814, -45.19542727220586, -41.51340060933428, -45.07702414162837, -43.653821351367554]","[-62.91488757924768, -63.480322946295296, -63.15440741318834, -62.606690642894655, -63.29418292336325, -69.2483529581715, -70.50830194188018, -68.40338462525578, -67.37282664391834, -63.4684385351422, -68.63681025901649, -64.300675440773, -56.346983094231966, -73.24218994355996, -65.35200559389096, -65.93494639156685, -71.25385504470043, -66.95660791427568, -68.94381095488534, -68.01421600500215, -68.79144117665547, -73.45103298648431, -66.2615730596696, -70.03872681610292, -72.65356256524855, -70.76820611842743, -67.18938337727016, -66.24844169633319, -67.15114967660207, -70.58329094729417, -63.84244740959681, -66.20236038761661, -66.81858056012605, -62.6902935961528, -61.2743106630129, -64.15620535372517, -60.26021037690441, -57.40930433492401, -64.9782934526846, -62.74844102167431, -60.093584834722236, -54.593246907210386, -56.697748161474735, -50.294895898709925, -45.2807332584476, -38.37139406703879, -42.25838898100132, -45.764051814144906, -48.49046643203458, -54.670610242336636, -61.084606555286705, -58.92046760565819, -56.87549590782422]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[1127.99421233567, 109.79494304886849]",26,3,2.096964806663934,3.304019366100032,circle
21,"[[964.0, 482.0], [942.5860923889197, 624.0719940660558], [880.2470892203096, 753.5202679866659], [782.5220844959097, 858.8427745495903], [658.0943737446024, 930.6811468465064], [518.0199051086564, 962.6522302413289], [374.74490983305645, 951.915253671639], [240.9999999999999, 899.4242446240994], [128.6689977780237, 809.8432596055832], [47.73300567103405, 691.1319622546631], [5.3835417594880255, 553.838372296916], [5.3835417594880255, 410.1616277030839], [47.73300567103399, 272.868037745337], [128.66899777802377, 154.15674039441683], [241.0000000000002, 64.57575537590048], [374.74490983305634, 12.084746328361007], [518.0199051086565, 1.347769758671177], [658.0943737446025, 33.31885315349359], [782.5220844959094, 105.15722545040956], [880.2470892203096, 210.47973201333423], [942.5860923889198, 339.9280059339443]]","[-80.0, -73.21257739237569, -80.0, -71.75952944072716, -80.0, -78.94997160229458, -80.0, -73.59942818001625, -80.0, -76.88171895502316, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -66.13667245140331, -74.11249374138784, -80.0, -72.21875424699617]","[-73.26328571518984, -70.77793702650993, -75.67863340999796, -71.04189197826291, -66.70435883738115, -63.459087950331934, -57.29015031540627, -53.49817354001736, -53.60472985954186, -32.43211825147861, -49.89098334161089, -62.936305103599196, -57.202349128556904, -65.35092921052699, -67.10931471750558, -76.27583345687631, -68.78068223431552, -65.81889490363014, -72.17666722619894, -70.49387904926783, -71.83713829839846]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70.02961927121514, 707.2269834841019]",47,0,2.913229386649254,3.8237795560793337,circle
19,"[[1131.0, 565.5], [1100.3596501817087, 749.1175498352485], [1011.7589580636605, 912.8372890260072], [874.7991834182325, 1038.91764345746], [704.322042978122, 1113.6958503886913], [518.8013801353961, 1129.0685307952717], [338.34123735874584, 1083.369816223435], [182.49727124564356, 981.551871485656], [68.15759369273047, 834.6482507624652], [7.712682925760532, 658.5782408037551], [7.712682925760419, 472.42175919624503], [68.15759369273042, 296.35174923753493], [182.49727124564322, 149.44812851434426], [338.3412373587455, 47.630183776565104], [518.8013801353958, 1.9314692047281596], [704.3220429781218, 17.304149611308617], [874.7991834182322, 92.08235654253997], [1011.7589580636604, 218.16271097399272], [1100.3596501817087, 381.8824501647514]]","[-65.2356202241396, -62.031094041879236, -56.9316097381205, -59.32390635294033, -56.484251107561064, -65.5435118354899, -53.82850379886317, -64.06164805508674, -63.03825709710837, -64.00842396217274, -72.36405279620791, -63.69082830648023, -72.02716522356684, -64.65130415376066, -70.29638830748875, -60.14561330864802, -60.29407534698229, -61.58856236487203, -56.739323716825965]","[-64.63450959728557, -70.55404059496968, -70.39427818520706, -72.53903288685977, -70.99203397834437, -69.86460190053046, -68.4100118052292, -75.22581261510712, -67.64195633474591, -66.98601494474468, -65.84573297572163, -61.318602830250235, -48.45303343631065, -38.21134890470905, -54.79641152499595, -56.85434853579765, -63.24735685714732, -68.52751709425347, -71.93488048284335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[324.9562731140396, 91.16822931492375]",29,2,2.3424102841150116,2.672408016307275,circle
